"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
18,3,0,13,80,117,0,13,16,0.929411765,534,1,0,0.685185185,0.3,1,1,28.11111111,4,1.1111,"1"
4,2,0,11,21,6,4,9,4,2,168,0,0,0.933333333,0.416666667,1,1,41,1,0.5,"1"
4,1,0,6,10,6,1,5,4,2,34,0,0,0,0.5,0,0,7.5,1,0.75,"1"
4,2,0,3,17,0,1,2,2,0.555555556,109,0.333333333,0,0.571428571,0.45,0,0,25.5,6,2,"1"
1,3,0,3,9,0,2,1,1,2,27,0,0,1,1,0,0,26,0,0,"1"
3,1,0,9,3,3,8,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,"1"
1,3,0,3,9,0,2,1,1,2,27,0,0,1,1,0,0,26,0,0,"1"
30,1,43,68,49,359,59,12,30,0.902821317,382,0.909090909,7,0,0.176666667,1,1,11.36666667,4,1.3333,"1"
8,1,5,20,9,16,14,7,8,0.761904762,40,1,1,0,0.3125,0,0,3.625,1,0.875,"1"
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,"1"
4,1,0,13,4,6,12,1,4,1.333333333,14,0,0,0,0.55,0,0,0,1,1,"1"
7,2,0,16,35,9,4,14,5,0.566666667,229,0.8,3,0.848484848,0.326530612,1,1,31,1,0.7143,"1"
5,2,0,16,33,0,4,14,5,0.5,245,1,1,0.9,0.466666667,0,0,47.6,1,0.6,"1"
4,2,0,11,22,6,4,9,4,2,155,0,0,0.933333333,0.416666667,1,1,37.75,1,0.5,"1"
25,1,0,18,65,300,1,17,25,2,351,0,0,0,0.16,0,0,13.04,8,1.28,"1"
10,3,0,22,20,3,20,2,10,0,85,1,0,0.777777778,0.38,1,4,7.4,1,0.6,"1"
3,1,0,5,3,3,5,0,3,2,3,0,0,0,1,0,0,0,1,1,"1"
3,2,0,2,6,3,0,2,1,2,12,0,0,0.714285714,0.666666667,1,2,3,1,0.6667,"1"
5,2,1,8,23,4,2,6,3,0.25,118,1,1,0.571428571,0.457142857,0,0,22.4,2,0.8,"1"
7,1,0,16,12,0,11,6,7,0.5,140,1,3,0,0.326530612,0,0,18.57142857,5,2.4286,"1"
8,1,5,20,9,16,14,7,8,0.761904762,40,1,1,0,0.3125,0,0,3.625,1,0.875,"1"
4,2,0,10,20,6,4,8,4,2,161,0,0,0.931034483,0.416666667,1,1,39.25,1,0.5,"1"
11,2,0,8,43,27,0,8,6,0.728571429,523,1,0,0.523809524,0.285714286,0,0,45.90909091,5,1.9091,"1"
10,2,0,13,39,43,2,11,7,0.777777778,276,1,0,0.466666667,0.24691358,0,0,26.5,5,1.5,"1"
38,1,2,40,40,703,3,37,38,1,296,1,1,0,0.074224022,0,0,6.736842105,1,0.9737,"1"
4,2,0,11,21,6,4,9,4,2,168,0,0,0.933333333,0.416666667,1,1,41,1,0.5,"1"
5,2,0,6,13,10,0,6,5,2,51,0,0,0.714285714,0.45,0,0,9.2,1,0.8,"1"
3,2,0,2,6,3,0,2,1,2,12,0,0,0.714285714,0.666666667,1,2,3,1,0.6667,"1"
1,3,0,3,9,0,2,1,1,2,27,0,0,1,1,0,0,26,0,0,"1"
3,2,0,2,6,3,0,2,1,2,12,0,0,0.714285714,0.666666667,1,2,3,1,0.6667,"1"
2,1,0,4,5,1,1,3,2,2,20,0,0,0,0.5,0,0,9,4,2,"1"
4,2,0,10,20,6,4,8,4,2,161,0,0,0.931034483,0.416666667,1,1,39.25,1,0.5,"1"
3,2,0,13,14,0,10,3,2,0.75,88,0.5,1,0.6,0.466666667,1,1,27.66666667,1,0.6667,"1"
4,1,2,6,5,0,5,1,4,0.666666667,25,1,1,0,0.625,0,0,4.75,2,1,"1"
4,3,0,11,30,6,0,11,4,2,272,0,0,0.727272727,0.4375,1,1,67,1,0.75,"1"
5,1,0,34,5,10,34,0,5,2,5,0,0,0,0.666666667,0,0,0,1,1,"1"
7,2,0,12,24,0,4,10,7,0.611111111,136,1,1,0.84375,0.303571429,0,0,18,1,0.7143,"1"
4,4,4,10,7,0,9,1,4,0.666666667,35,1,0,0.928571429,0.666666667,0,0,7.25,1,0.25,"1"
3,2,0,5,6,3,4,3,3,2,17,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,"1"
1,1,0,6,2,0,6,0,1,2,6,0,0,0,1,0,0,3,0,0,"1"
6,1,0,5,19,0,1,4,6,0.5,61,1,1,0,0.458333333,0,0,8.833333333,1,0.8333,"1"
15,2,0,16,42,41,3,13,12,0.792857143,445,1,1,0.333333333,0.237037037,0,0,28,3,1.2667,"1"
3,3,0,6,21,3,1,5,2,2,102,0,0,0.875,0.722222222,2,2,33,3,1,"1"
37,1,0,29,72,0,15,14,35,0.027777778,192,1,1,0,0.114197531,0,0,4.162162162,1,0.9459,"1"
11,1,0,2,37,49,1,1,4,0.933333333,680,0.25,0,0,0.233766234,0,0,59.72727273,60,9.7273,"1"
4,2,0,9,8,6,4,7,4,2,23,0,0,0.933333333,0.392857143,0,0,4.75,1,0.5,"1"
1,3,0,3,9,0,2,1,1,2,27,0,0,1,1,0,0,26,0,0,"1"
18,2,0,4,36,0,1,3,13,0.79144385,375,0.545454545,5,0.375,0.226890756,1,2,19.22222222,1,0.8333,"1"
2,1,0,11,2,1,10,1,2,2,7,0,0,0,0.625,0,0,0,1,1,"1"
1,4,0,26,2,0,25,1,1,2,5,0,0,1,1,0,0,4,0,0,"1"
7,1,0,2,20,1,2,0,6,0,137,1,0,0,0.464285714,0,0,18.28571429,4,1,"1"
3,3,0,6,21,3,1,5,2,2,102,0,0,0.875,0.722222222,2,2,33,3,1,"1"
3,1,0,3,11,3,1,2,2,2,41,0,0,0,0.666666667,0,0,12.66666667,2,1,"1"
12,1,0,6,39,46,1,5,3,0.8,510,1,2,0,0.227272727,0,0,41.08333333,11,3.5,"1"
24,1,0,44,24,276,38,6,24,2,24,0,0,0,0.244047619,0,0,0,1,1,"1"
12,2,0,7,27,64,1,6,11,0.909090909,86,1,0,0.914634146,0.606060606,1,1,6.083333333,1,0.5833,"1"
49,1,0,33,132,674,3,30,38,0.794507576,1402,0.590909091,7,0,0.181632653,0,0,27.16326531,6,1.4286,"1"
4,3,0,12,25,6,0,12,4,1,238,1,0,0.727272727,0.4375,1,1,58.25,1,0.75,"1"
5,2,0,16,33,0,4,14,5,0.5,249,1,1,0.903225806,0.466666667,0,0,48.4,1,0.6,"1"
6,2,0,6,9,13,4,4,5,0.8,28,1,0,0.9,0.4,0,0,3.5,1,0.5,"1"
24,1,0,12,74,274,12,0,23,0.956521739,731,1,0,0,0.168478261,0,0,29.41666667,8,2.5833,"1"
3,2,0,2,14,0,1,1,3,0,42,1,0,0.666666667,0.555555556,0,0,12.66666667,1,0.6667,"1"
1,3,3,3,2,0,3,0,1,2,5,0,0,1,1,0,0,4,0,0,"1"
15,1,0,18,27,29,10,10,15,0.69047619,365,0.833333333,0,0,0.177777778,0,0,22.93333333,7,1.8,"1"
4,1,0,1,16,0,1,0,4,0.444444444,77,1,0,0,0.625,0,0,17.5,2,1.25,"1"
10,1,1,12,46,0,1,11,7,0.814814815,357,0.5,1,0,0.422222222,0,0,34.1,2,1.1,"1"
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,"1"
5,1,0,3,19,2,0,3,3,0.666666667,157,1,1,0,0.333333333,0,0,29.8,3,1,"1"
9,5,0,30,19,0,25,5,9,0.625,204,1,0,0.777777778,0.355555556,0,0,21.11111111,1,0.4444,"1"
8,1,5,19,9,16,12,8,8,0.761904762,40,1,1,0,0.3125,0,0,3.625,1,0.875,"1"
3,1,0,3,4,3,1,2,3,2,8,0,0,0,0.5,0,0,1.666666667,1,0.6667,"1"
5,2,0,16,32,8,0,16,5,0.75,226,1,1,0.636363636,0.44,0,0,43.2,1,0.8,"1"
4,1,0,0,12,6,0,0,4,2,50,0,0,0,0.5,0,0,11.5,2,1,"1"
2,1,0,1,8,1,1,0,2,2,75,0,0,0,0.5,0,0,36.5,9,4.5,"1"
2,3,0,5,15,1,1,4,1,2,72,0,0,0.833333333,0.8,2,5,35,3,1.5,"1"
6,1,0,6,25,0,1,5,6,0.4,83,1,1,0,0.458333333,0,0,12.5,2,1,"1"
6,1,1,16,12,9,16,0,5,0.6,53,1,0,0,0.444444444,0,0,7.333333333,1,0.6667,"1"
18,1,0,12,35,33,4,8,18,0.68627451,144,0,3,0,0.238095238,0,0,6.833333333,2,1.0556,"1"
1,1,0,2,1,0,2,0,0,2,352,0,0,0,0,0,0,276,0,0,"1"
10,1,0,3,40,39,0,3,4,0.962962963,460,1,0,0,0.388888889,0,0,44.7,4,2.1,"1"
4,2,0,8,12,6,4,6,4,2,42,0,0,0.933333333,0.416666667,1,1,9.5,1,0.5,"1"
20,2,0,8,27,118,5,3,17,0.473684211,129,1,1,0.5,0.316666667,1,3,5.4,1,0.95,"1"
4,2,0,8,12,6,4,6,4,2,67,0,0,0.933333333,0.416666667,1,1,15.75,1,0.5,"1"
5,2,0,10,22,10,4,8,5,2,140,0,0,0.9,0.4,2,2,27,1,0.6,"1"
18,3,1,13,63,149,2,11,6,1.019607843,417,0.444444444,1,0.6,0.338235294,1,2,21.66666667,5,1.1111,"1"
5,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.6,"1"
5,2,0,5,10,10,1,4,5,2,32,0,0,0.833333333,0.666666667,0,0,5.4,1,0.8,"1"
3,2,0,6,13,0,1,5,3,0,86,1,0,0.6,0.476190476,1,2,27.33333333,1,0.6667,"1"
3,2,1,5,17,1,2,3,2,0.5,122,1,1,0.6,0.555555556,1,2,39,3,1.3333,"1"
1,1,0,6,2,0,6,0,1,2,6,0,0,0,1,0,0,3,0,0,"1"
24,1,0,2,36,0,1,1,21,0.504347826,991,0.666666667,0,0,0.3125,0,0,39.66666667,7,1.5,"1"
1,1,0,2,1,0,2,0,0,2,352,0,0,0,0,0,0,276,0,0,"1"
5,2,0,11,21,10,4,9,5,2,154,0,0,0.903225806,0.4,1,1,29.8,1,0.6,"1"
5,2,0,10,22,10,4,8,5,2,140,0,0,0.9,0.4,2,2,27,1,0.6,"1"
3,1,0,4,3,3,4,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,"1"
6,1,0,5,19,0,1,4,6,0.5,61,1,1,0,0.458333333,0,0,8.833333333,1,0.8333,"1"
20,2,0,1,30,52,1,0,14,0.673684211,378,0.7,0,0.448275862,0.324561404,1,2,17.4,4,1,"1"
4,2,0,6,16,0,1,5,3,0.166666667,86,1,1,0.666666667,0.5,0,0,20,1,0.5,"1"
0,1,0,58,0,0,55,4,0,2,0,0,0,0,0,0,0,0,0,0,"1"
11,1,0,2,37,49,1,1,4,0.933333333,680,0.25,0,0,0.233766234,0,0,59.72727273,60,9.7273,"1"
4,1,1,2,19,0,1,1,2,0,101,1,0,0,0.5,0,0,23.75,1,0.75,"1"
24,1,0,44,24,276,38,6,24,2,24,0,0,0,0.244047619,0,0,0,1,1,"1"
15,2,0,19,50,39,3,16,12,0.811688312,487,1,1,0.333333333,0.237037037,0,0,30.73333333,3,1.2667,"1"
4,1,2,6,5,0,5,1,4,0.666666667,25,1,1,0,0.625,0,0,4.75,2,1,"1"
5,1,0,8,31,2,5,4,3,1.083333333,161,0.333333333,2,0,0.36,0,0,28.8,9,2.4,"1"
5,2,0,9,27,0,4,7,5,0.3125,180,1,1,0.9,0.433333333,1,1,34.2,2,0.8,"1"
11,1,0,14,41,0,2,12,10,0.654545455,580,1,3,0,0.246753247,0,0,50.72727273,11,2.1818,"1"
5,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.6,"1"
20,2,0,8,27,118,5,3,17,0.473684211,129,1,1,0.5,0.316666667,1,3,5.4,1,0.95,"1"
6,2,0,7,33,0,0,7,5,0.4,279,1,0,0.666666667,0.458333333,1,1,45.16666667,9,2.6667,"1"
4,2,0,8,22,6,1,8,4,2,156,0,0,0.931034483,0.416666667,1,1,38,1,0.5,"1"
29,1,40,65,43,330,57,11,29,0.917857143,318,0.9,6,0,0.179310345,0,0,9.620689655,4,1.2414,"1"
10,1,1,12,46,0,1,11,7,0.814814815,357,0.5,1,0,0.422222222,0,0,34.1,2,1.1,"1"
4,1,0,2,5,0,2,0,4,0.333333333,97,1,0,0,0.5,0,0,22.5,3,1.5,"1"
4,2,0,26,25,0,13,14,4,0.333333333,209,1,1,0.842105263,0.5,1,1,51,1,0.75,"1"
5,2,0,8,12,8,4,6,5,0.75,38,1,0,0.9,0.4,0,0,6.4,1,0.6,"1"
3,1,0,4,8,1,3,1,0,0.5,45,1,0,0,0.5,0,0,13.66666667,2,0.6667,"1"
2,2,0,2,5,1,1,1,1,2,11,0,0,0.947368421,0.833333333,1,2,4.5,1,0.5,"1"
5,1,0,4,5,10,2,2,5,2,5,0,0,0,0.5,0,0,0,1,1,"1"
5,1,0,6,9,0,2,4,4,0.25,37,1,1,0,0.433333333,0,0,6.2,1,0.8,"1"
4,2,0,11,21,6,4,9,4,2,168,0,0,0.933333333,0.416666667,1,1,41,1,0.5,"1"
4,1,0,46,4,6,46,0,4,2,4,0,0,0,1,0,0,0,1,1,"1"
5,2,0,9,27,0,4,7,5,0.3125,180,1,1,0.9,0.433333333,1,1,34.2,2,0.8,"1"
5,2,0,10,12,10,4,8,5,2,62,0,0,0.9,0.4,1,2,11.4,1,0.6,"1"
0,1,0,5,0,0,5,0,0,2,51,0,0,0,0,0,0,0,0,0,"1"
2,2,2,6,6,1,2,4,1,2,19,0,0,0.875,0.75,0,0,8.5,2,1,"1"
0,1,0,58,0,0,55,4,0,2,0,0,0,0,0,0,0,0,0,0,"1"
21,1,2,74,28,208,72,2,17,0,145,1,1,0,0.40952381,0,0,5.857142857,2,0.9524,"1"
4,2,0,11,20,6,4,9,4,2,138,0,0,0.933333333,0.416666667,1,1,33.5,1,0.5,"1"
1,1,0,11,1,0,11,0,1,2,1,0,0,0,1,0,0,0,1,1,"1"
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,"1"
3,1,0,9,32,3,1,8,2,2,241,0,0,0,0.444444444,0,0,79.33333333,1,0.6667,"1"
4,1,0,6,10,6,1,5,4,2,34,0,0,0,0.5,0,0,7.5,1,0.75,"1"
2,1,0,6,14,1,1,5,2,2,49,0,0,0,0.5,0,0,23.5,1,0.5,"1"
6,1,0,4,33,0,1,3,6,0.4,195,1,1,0,0.5,0,0,30.83333333,2,1.1667,"1"
6,2,0,20,37,0,5,17,6,0.533333333,316,1,1,0.875,0.416666667,1,2,51.16666667,1,0.6667,"1"
3,1,0,9,3,3,6,3,3,2,3,0,0,0,0.933333333,0,0,0,1,1,"1"
15,2,0,19,50,39,3,16,12,0.811688312,487,1,1,0.333333333,0.237037037,0,0,30.73333333,3,1.2667,"1"
6,1,1,16,12,9,16,0,5,0.6,53,1,0,0,0.444444444,0,0,7.333333333,1,0.6667,"1"
4,2,0,11,22,6,4,9,4,2,155,0,0,0.933333333,0.416666667,1,1,37.75,1,0.5,"1"
3,1,0,5,12,0,0,5,3,0.875,61,0.75,1,0,0.555555556,0,0,18,4,1.6667,"1"
1,4,0,31,2,0,30,1,1,2,5,0,0,1,1,0,0,4,0,0,"1"
4,2,0,33,25,0,21,13,4,0.666666667,214,1,0,0.842105263,0.5,1,1,52,1,0.75,"1"
39,1,0,18,76,0,3,15,38,0.026315789,200,1,1,0,0.111111111,0,0,4.102564103,1,0.9487,"1"
24,1,0,44,24,276,38,6,24,2,24,0,0,0,0.244047619,0,0,0,1,1,"1"
2,1,0,3,2,1,2,2,2,2,2,0,0,0,1,0,0,0,1,1,"1"
3,1,0,9,3,3,8,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,"1"
5,2,0,11,26,10,4,9,5,2,210,0,0,0.903225806,0.4,2,2,41,1,0.6,"1"
4,2,0,5,9,6,1,5,4,2,25,0,0,0.931034483,0.392857143,0,0,5.25,1,0.5,"1"
3,1,0,9,32,3,1,8,2,2,241,0,0,0,0.444444444,0,0,79.33333333,1,0.6667,"1"
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,"1"
6,1,0,7,20,9,7,0,4,0.7,185,0.25,0,0,0.4,0,0,29.16666667,6,2,"1"
7,3,0,10,28,15,0,10,5,0.5,258,1,0,0.571428571,0.428571429,0,0,35.57142857,1,0.8571,"1"
6,1,0,6,25,0,1,5,6,0.4,83,1,1,0,0.458333333,0,0,12.5,2,1,"1"
8,1,5,19,9,16,12,8,8,0.761904762,40,1,1,0,0.3125,0,0,3.625,1,0.875,"1"
17,1,0,11,47,42,2,10,6,0.701388889,688,1,2,0,0.364705882,0,0,38.94117647,12,2.7647,"1"
8,2,0,8,35,12,0,8,5,0.5,262,1,0,0.588235294,0.375,0,0,31.5,6,2,"1"
4,1,0,5,4,6,5,0,4,2,4,0,0,0,0.5,0,0,0,1,1,"1"
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,"1"
2,1,0,1,8,1,1,0,2,2,75,0,0,0,0.5,0,0,36.5,9,4.5,"1"
10,1,0,12,50,0,0,12,4,0.361111111,353,1,1,0,0.325,0,0,33.9,2,1.1,"1"
8,1,1,25,37,2,1,24,8,0.428571429,264,1,2,0,0.392857143,0,0,31.75,1,0.875,"1"
21,1,2,74,28,208,72,2,17,0,145,1,1,0,0.40952381,0,0,5.857142857,2,0.9524,"1"
3,5,0,35,6,3,34,1,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,"1"
4,2,0,6,16,0,1,5,3,0.166666667,86,1,1,0.666666667,0.5,0,0,20,1,0.5,"1"
7,2,0,12,24,0,4,10,7,0.611111111,136,1,1,0.84375,0.303571429,0,0,18,1,0.7143,"1"
5,1,0,12,5,10,8,4,5,2,5,0,0,0,0.68,0,0,0,1,1,"1"
19,1,0,11,46,0,1,10,19,0.7,227,0.2,2,0,0.192982456,0,0,10.68421053,4,1.3158,"1"
1,1,0,3,1,0,3,0,0,2,211,0,0,0,0,0,0,168,0,0,"1"
5,2,0,10,22,10,4,8,5,2,140,0,0,0.9,0.4,2,2,27,1,0.6,"1"
39,1,0,18,76,0,3,15,38,0.026315789,200,1,1,0,0.111111111,0,0,4.102564103,1,0.9487,"1"
22,1,0,13,70,229,13,0,21,0.976190476,681,1,0,0,0.172619048,0,0,29.86363636,8,2.6364,"1"
3,1,0,6,3,3,2,4,3,1.5,5,0,0,0,0.583333333,0,0,0,1,1,"1"
5,2,0,8,13,0,4,6,5,0.25,62,1,0,0.903225806,0.433333333,0,0,11.2,1,0.6,"1"
4,1,0,1,7,0,1,0,4,0.333333333,23,1,0,0,0.625,0,0,4.5,1,0.75,"1"
2,3,0,5,15,1,1,4,1,2,72,0,0,0.833333333,0.8,2,5,35,3,1.5,"1"
7,1,0,1,26,1,0,1,6,0,177,1,0,0,0.464285714,0,0,24,4,1,"1"
6,1,0,4,33,0,1,3,6,0.4,195,1,1,0,0.5,0,0,30.83333333,2,1.1667,"1"
17,1,0,11,47,42,2,10,6,0.701388889,688,1,2,0,0.364705882,0,0,38.94117647,12,2.7647,"1"
2,1,0,1,10,1,0,1,2,2,42,0,0,0,0.75,0,0,20,4,2,"1"
4,2,0,11,21,6,4,9,4,2,170,0,0,0.933333333,0.416666667,1,1,41.5,1,0.5,"1"
3,2,0,13,14,0,10,3,2,0.75,88,0.5,1,0.6,0.466666667,1,1,27.66666667,1,0.6667,"1"
10,3,0,22,20,3,20,2,10,0,85,1,0,0.777777778,0.38,1,4,7.4,1,0.6,"1"
4,2,0,5,21,0,1,4,2,0.333333333,118,1,1,0.571428571,0.541666667,0,0,28.25,2,1,"1"
5,2,0,17,33,0,4,15,5,0.25,292,1,0,0.9,0.466666667,1,2,57,1,0.6,"1"
5,2,0,11,21,10,4,9,5,2,154,0,0,0.903225806,0.4,1,1,29.8,1,0.6,"1"
4,2,0,9,8,6,4,7,4,2,23,0,0,0.933333333,0.392857143,0,0,4.75,1,0.5,"1"
5,4,0,44,6,0,43,1,5,0.666666667,40,1,0,0.764705882,0.533333333,0,0,6.4,1,0.8,"1"
3,1,0,6,3,3,2,4,3,1.5,5,0,0,0,0.583333333,0,0,0,1,1,"1"
24,1,0,44,24,276,37,7,24,2,24,0,0,0,0.244047619,0,0,0,1,1,"1"
44,1,2,45,86,946,2,43,44,1,344,1,1,0,0.064646465,0,0,6.772727273,1,0.9773,"1"
8,1,0,12,66,0,0,12,5,0.728571429,593,0.8,2,0,0.45,0,0,71.875,8,2.125,"1"
3,3,0,6,21,3,1,5,2,2,102,0,0,0.875,0.722222222,2,2,33,3,1,"1"
24,1,0,44,24,276,37,7,24,2,24,0,0,0,0.244047619,0,0,0,1,1,"1"
12,1,0,6,39,46,1,5,3,0.8,510,1,2,0,0.227272727,0,0,41.08333333,11,3.5,"1"
5,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.6,"1"
5,2,0,14,30,0,4,12,5,0.4,244,1,1,0.903225806,0.433333333,1,1,46.8,4,1.2,"1"
0,1,0,6,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,"1"
3,2,0,5,6,3,4,3,3,2,17,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,"1"
4,2,0,8,22,6,1,8,4,2,156,0,0,0.931034483,0.416666667,1,1,38,1,0.5,"1"
4,2,0,8,12,6,4,6,4,2,42,0,0,0.933333333,0.416666667,1,1,9.5,1,0.5,"1"
5,2,0,8,13,0,4,6,5,0.25,62,1,0,0.903225806,0.433333333,0,0,11.2,1,0.6,"1"
18,1,0,12,35,33,4,8,18,0.68627451,144,0,3,0,0.238095238,0,0,6.833333333,2,1.0556,"1"
3,2,0,3,6,3,0,3,3,2,17,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,"1"
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,"1"
5,2,0,8,12,8,4,6,5,0.75,38,1,0,0.9,0.4,0,0,6.4,1,0.6,"1"
7,1,0,1,26,1,0,1,6,0,177,1,0,0,0.464285714,0,0,24,4,1,"1"
5,2,0,8,13,0,4,6,5,0.25,62,1,0,0.903225806,0.433333333,0,0,11.2,1,0.6,"1"
5,2,0,10,22,10,4,8,5,2,140,0,0,0.9,0.4,2,2,27,1,0.6,"1"
18,2,0,4,36,0,1,3,13,0.79144385,375,0.545454545,5,0.375,0.226890756,1,2,19.22222222,1,0.8333,"1"
25,1,0,29,64,300,14,15,25,2,332,0,0,0,0.149090909,0,0,12.28,8,1.28,"1"
8,2,0,8,54,4,0,8,5,0.571428571,413,1,0,0.611111111,0.375,1,1,50.25,9,2.875,"1"
4,1,1,2,19,0,1,1,2,0,101,1,0,0,0.5,0,0,23.75,1,0.75,"1"
3,1,0,5,3,3,5,0,3,2,3,0,0,0,1,0,0,0,1,1,"1"
7,2,0,12,24,0,4,10,7,0.611111111,136,1,1,0.84375,0.303571429,0,0,18,1,0.7143,"1"
3,2,0,4,14,0,1,3,2,0.25,108,1,1,0.666666667,0.611111111,0,0,34.33333333,2,1,"1"
5,2,0,11,21,10,4,9,5,2,153,0,0,0.903225806,0.4,1,1,29.6,1,0.6,"1"
18,3,0,13,80,117,0,13,16,0.929411765,534,1,0,0.685185185,0.3,1,1,28.11111111,4,1.1111,"1"
6,4,0,5,14,0,2,3,5,0.9,256,1,0,0.75,0.375,1,3,41.33333333,10,3.1667,"1"
6,1,0,4,32,0,1,3,6,0.4,195,1,1,0,0.5,0,0,30.83333333,3,1.1667,"1"
21,1,2,74,28,208,72,2,17,0,145,1,1,0,0.40952381,0,0,5.857142857,2,0.9524,"1"
5,1,3,6,6,0,5,1,4,0.625,30,1,1,0,0.466666667,0,0,4.6,2,1,"1"
4,2,0,9,22,6,4,7,4,2,157,0,0,0.933333333,0.416666667,1,1,38.25,1,0.5,"1"
17,1,2,24,20,96,21,4,17,0.902777778,120,1,2,0,0.235294118,0,0,5.529411765,3,1.0588,"1"
28,1,0,18,68,0,3,15,28,0,431,1,1,0,0.25,0,0,14.35714286,2,0.9286,"1"
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,"1"
5,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.6,"1"
5,2,0,11,21,10,4,9,5,2,153,0,0,0.903225806,0.4,1,1,29.6,1,0.6,"1"
29,1,40,65,43,330,57,11,29,0.917857143,318,0.9,6,0,0.179310345,0,0,9.620689655,4,1.2414,"1"
2,1,0,5,14,1,1,4,2,2,55,0,0,0,0.5,0,0,26.5,1,0.5,"1"
12,2,0,7,27,64,1,6,11,0.909090909,86,1,0,0.914634146,0.606060606,1,1,6.083333333,1,0.5833,"1"
8,1,5,20,9,16,14,7,8,0.761904762,40,1,1,0,0.3125,0,0,3.625,1,0.875,"1"
5,2,0,8,12,8,4,6,5,0.75,38,1,0,0.9,0.4,0,0,6.4,1,0.6,"1"
4,2,0,3,17,0,1,2,2,0.555555556,121,0.333333333,0,0.571428571,0.45,0,0,28.5,7,2.25,"1"
