"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
3,3,0,7,15,3,0,7,3,2,46,0,0,0.777777778,0.555555556,0,0,14.33333333,3,1.3333,"0"
7,1,0,8,31,3,2,6,2,0.916666667,383,0.181818182,1,0,0.333333333,0,0,50.57142857,3,1.1429,"0"
6,2,0,12,30,13,0,12,3,0.866666667,167,0.333333333,0,0.6,0.4,1,2,26.33333333,11,2.5,"0"
26,1,0,16,31,245,12,4,24,0.943333333,193,0.666666667,1,0,0.194285714,0,0,5.961538462,4,1.3462,"0"
2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
10,2,7,14,35,0,7,7,10,0,173,1,0,0.590909091,0.283333333,0,0,16.2,3,1.5,"0"
7,1,0,9,29,0,3,6,3,0.541666667,265,1,1,0,0.333333333,0,0,36.28571429,3,1.1429,"0"
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
47,1,0,56,47,1081,51,9,47,2,47,0,0,0,0.13926499,0,0,0,1,1,"0"
3,3,0,7,16,3,2,5,3,2,70,0,0,0.916666667,0.833333333,1,2,22.33333333,8,3,"0"
9,2,0,6,10,22,3,3,9,0.791666667,47,0.666666667,1,0.333333333,0.277777778,0,0,3.888888889,1,0.8889,"0"
8,2,0,9,32,0,2,7,8,0.571428571,219,1,1,0.65,0.375,0,0,26,15,2.625,"0"
5,2,0,11,41,6,0,11,3,0.846153846,423,0.923076923,0,0.25,0.416666667,0,0,81,17,3.8,"0"
4,2,0,4,8,4,0,4,3,0.666666667,27,1,0,0.333333333,0.666666667,0,0,5.5,1,0.5,"0"
10,2,0,11,48,7,2,9,7,0.759259259,312,0.666666667,0,0.428571429,0.222222222,0,0,29.6,6,1.8,"0"
8,1,0,10,8,28,7,3,8,2,8,0,0,0,0.4375,0,0,0,1,1,"0"
11,2,0,11,65,41,0,11,8,0.9,561,1,0,0.357142857,0.38,2,3,49.81818182,9,2.7273,"0"
3,2,0,8,19,3,0,8,3,2,88,0,0,0.75,0.555555556,0,0,28.33333333,8,3,"0"
2,3,0,5,28,1,3,3,1,2,156,0,0,0.962962963,0.666666667,2,5,77,5,2.5,"0"
9,1,0,10,33,28,1,10,3,0.833333333,144,0.666666667,1,0,0.232142857,0,0,14.66666667,3,1.2222,"0"
11,3,0,17,79,1,3,15,9,0.814285714,563,0.857142857,0,0.6875,0.303030303,1,3,49.54545455,16,2.7273,"0"
6,1,0,14,22,15,5,9,5,2,146,0,0,0,0.5,0,0,23.33333333,4,2.3333,"0"
8,1,11,25,35,20,11,14,4,0.685714286,183,0.8,0,0,0.333333333,0,0,21.25,5,1.75,"0"
4,2,0,10,27,4,0,10,3,0.666666667,148,1,0,0.6,0.666666667,0,0,35.75,10,2.75,"0"
6,1,0,4,18,13,1,4,3,0.8,57,1,0,0,0.2,0,0,8.333333333,1,0.6667,"0"
3,3,0,7,15,3,0,7,3,2,46,0,0,0.777777778,0.555555556,0,0,14.33333333,3,1.3333,"0"
5,2,0,11,33,6,0,11,3,0.833333333,289,0.666666667,0,0.25,0.416666667,0,0,56.2,19,4.2,"0"
7,1,11,13,14,0,11,2,7,0.5,73,1,0,0,0.523809524,0,0,9.142857143,4,1.4286,"0"
5,1,0,3,32,4,3,0,2,0.65,198,0.8,0,0,0.25,0,0,37.6,5,2,"0"
3,3,0,2,7,1,1,1,3,2,43,0,0,0.882352941,0.777777778,2,2,13.33333333,2,1.3333,"0"
2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
10,1,0,8,19,9,7,1,10,0.666666667,157,1,0,0,0.475,0,0,14.4,2,1.2,"0"
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
14,2,2,19,70,53,8,13,11,0.666666667,421,0.666666667,0,0.5,0.255102041,0,0,28.85714286,7,1.4286,"0"
19,1,0,16,50,105,4,12,15,0.87037037,279,0.888888889,3,0,0.222222222,0,0,13.21052632,7,1.4737,"0"
8,1,0,4,8,28,4,0,8,2,8,0,0,0,1,0,0,0,1,1,"0"
3,3,0,8,14,3,0,8,3,2,45,0,0,0.777777778,0.555555556,0,0,14,3,1.3333,"0"
2,2,0,8,14,1,0,8,2,2,46,0,0,0.875,0.75,0,0,22,1,0.5,"0"
8,1,0,4,8,28,4,0,8,2,8,0,0,0,1,0,0,0,1,1,"0"
18,1,0,2,28,87,1,1,18,0.852941176,200,1,0,0,0.361111111,0,0,9.666666667,1,0.9444,"0"
5,1,0,16,24,8,9,7,3,0.875,103,0.5,0,0,0.35,0,0,19.2,4,1.2,"0"
5,1,0,12,10,0,3,9,4,0.583333333,46,1,2,0,0.25,0,0,7.6,1,0.6,"0"
2,1,0,6,8,1,2,4,2,2,33,0,0,0,0.5,0,0,15.5,3,1.5,"0"
4,1,0,4,31,0,4,0,2,0.5,179,1,0,0,0.333333333,0,0,42.75,4,2,"0"
5,1,0,8,18,0,2,6,5,0.25,143,1,0,0,0.6,0,0,27.4,5,3,"0"
1,1,0,4,2,0,4,0,0,2,88,0,0,0,0,0,0,49,0,0,"0"
2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,0.5,"0"
6,1,0,11,6,15,10,1,6,2,6,0,0,0,0.458333333,0,0,0,1,1,"0"
3,2,0,9,22,3,0,9,3,2,125,0,0,0.75,0.555555556,0,0,40.66666667,11,4,"0"
26,1,0,16,34,257,12,4,23,0.956923077,196,0.615384615,1,0,0.194285714,0,0,6.038461538,3,1.2692,"0"
61,1,0,55,154,540,26,30,58,0.893939394,940,1,2,0,0.097916667,0,0,14.2295082,10,1.5574,"0"
29,1,0,12,30,322,12,0,29,0.928571429,186,1,0,0,0.296551724,0,0,4.931034483,1,0.9655,"0"
2,1,0,5,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
18,2,0,13,60,65,3,10,9,0.903743316,454,0.454545455,0,0.272727273,0.25210084,0,0,23.61111111,7,1.8889,"0"
6,2,0,15,35,13,0,15,3,0.866666667,173,0.333333333,0,0.6,0.4,1,2,27.33333333,8,2,"0"
4,3,0,11,24,4,3,8,4,2,188,0,0,0.7,0.5,0,0,46,10,4.25,"0"
6,1,0,6,31,13,1,5,3,0.2,177,1,0,0,0.5,0,0,28.33333333,10,2.1667,"0"
3,2,0,9,22,3,0,9,3,2,125,0,0,0.75,0.555555556,0,0,40.66666667,11,4,"0"
3,4,0,82,6,3,82,0,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,"0"
7,1,0,46,7,21,46,1,7,2,7,0,0,0,0.428571429,0,0,0,1,1,"0"
4,3,0,11,26,4,0,11,3,0.666666667,193,1,0,0.666666667,0.666666667,0,0,47,10,2.75,"0"
1,1,0,0,2,0,0,0,1,2,7,0,0,0,1,0,0,3,0,0,"0"
5,1,0,7,14,0,2,5,5,0.25,128,0,0,0,0.6,0,0,24.4,5,3,"0"
2,1,0,14,14,1,7,10,2,2,91,0,0,0,0.5,0,0,44.5,7,3.5,"0"
3,3,0,2,7,1,1,1,3,2,43,0,0,0.882352941,0.777777778,2,2,13.33333333,2,1.3333,"0"
2,2,0,8,14,1,0,8,2,2,46,0,0,0.875,0.75,0,0,22,1,0.5,"0"
2,2,0,8,14,1,0,8,2,2,46,0,0,0.875,0.75,0,0,22,1,0.5,"0"
13,1,0,9,32,30,3,6,10,0.833333333,197,0.857142857,2,0,0.366666667,0,0,13.61538462,5,1.4615,"0"
3,2,0,11,31,3,0,11,3,2,142,0,0,0.75,0.555555556,0,0,46.33333333,10,3.6667,"0"
2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,0,0,"0"
6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,24.5,7,3,"0"
14,2,2,19,70,53,8,13,11,0.666666667,421,0.666666667,0,0.5,0.255102041,0,0,28.85714286,7,1.4286,"0"
9,1,0,14,68,28,1,13,3,0.75,545,0.666666667,1,0,0.232142857,0,0,59.22222222,25,5.2222,"0"
4,3,0,11,26,4,0,11,3,0.666666667,193,1,0,0.666666667,0.666666667,0,0,47,10,2.75,"0"
3,3,0,7,15,3,0,7,3,2,46,0,0,0.777777778,0.555555556,0,0,14.33333333,3,1.3333,"0"
10,2,7,13,32,0,7,6,8,0.703703704,123,0.666666667,0,0.428571429,0.277777778,0,0,11,2,0.9,"0"
3,3,0,5,12,3,1,4,3,2,33,0,0,0.777777778,0.555555556,0,0,10,2,1,"0"
1,1,0,0,2,0,0,0,1,2,7,0,0,0,1,0,0,3,0,0,"0"
8,1,0,21,44,24,0,21,2,0.885714286,243,0.8,0,0,0.261904762,0,0,28.75,2,1.125,"0"
8,1,11,25,35,20,11,14,4,0.685714286,183,0.8,0,0,0.333333333,0,0,21.25,5,1.75,"0"
5,1,0,7,14,0,2,5,5,0.25,128,0,0,0,0.6,0,0,24.4,5,3,"0"
4,2,0,13,28,2,0,13,3,0.666666667,175,1,0,0.6,0.666666667,0,0,42,5,1.5,"0"
5,2,0,20,59,2,1,20,3,0.75,491,0.75,0,0.4,0.5,1,1,96.4,1,0.6,"0"
2,1,0,6,8,1,2,4,2,2,33,0,0,0,0.5,0,0,15.5,3,1.5,"0"
19,1,0,16,50,105,4,12,15,0.87037037,279,0.888888889,3,0,0.222222222,0,0,13.21052632,7,1.4737,"0"
6,2,0,10,13,1,4,6,4,0.733333333,55,0.666666667,1,0.5,0.4,1,1,7.666666667,1,0.6667,"0"
9,3,0,10,27,0,2,8,9,0.5,281,1,0,0.733333333,0.388888889,1,2,29.88888889,10,2.6667,"0"
5,2,0,10,18,8,0,10,3,0.916666667,81,0.666666667,0,0.25,0.416666667,0,0,14.6,3,1,"0"
4,3,0,11,26,4,0,11,3,0.666666667,193,1,0,0.666666667,0.666666667,0,0,47,10,2.75,"0"
3,1,0,11,28,1,0,11,2,0.625,148,1,0,0,0.666666667,0,0,47,8,2.6667,"0"
3,1,1,2,4,0,1,1,3,0,17,1,0,0,0.666666667,0,0,4.333333333,1,0.6667,"0"
4,3,0,9,13,6,0,9,4,2,39,0,0,0.8,0.583333333,2,2,8.75,1,0.75,"0"
2,1,0,14,14,1,7,10,2,2,91,0,0,0,0.5,0,0,44.5,7,3.5,"0"
3,3,0,2,7,1,1,1,3,2,43,0,0,0.882352941,0.777777778,2,2,13.33333333,2,1.3333,"0"
4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.6,0.666666667,0,0,6.25,1,0.5,"0"
4,3,0,7,11,6,1,6,2,1,39,0.5,0,0.6,0.333333333,1,1,8.25,1,0.5,"0"
4,2,0,4,8,4,0,4,3,0.666666667,27,1,0,0.333333333,0.666666667,0,0,5.5,1,0.5,"0"
5,1,1,21,47,0,2,19,2,0.25,242,1,0,0,0.5,0,0,47,4,1.6,"0"
6,3,0,10,20,13,0,10,4,1.04,72,0.8,0,0.75,0.4,2,3,10.16666667,1,0.6667,"0"
2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,4,2,"0"
7,1,0,11,38,0,1,11,5,0.625,359,0.75,1,0,0.270833333,0,0,49.71428571,31,5.2857,"0"
10,1,0,8,19,9,7,1,10,0.666666667,157,1,0,0,0.475,0,0,14.4,2,1.2,"0"
4,2,7,15,21,4,7,8,1,0.833333333,71,0.5,0,0.333333333,0.333333333,0,0,16.25,3,1,"0"
4,3,0,9,13,6,0,9,4,2,39,0,0,0.8,0.583333333,2,2,8.75,1,0.75,"0"
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
4,2,0,10,27,4,0,10,3,0.666666667,148,1,0,0.6,0.666666667,0,0,35.75,10,2.75,"0"
4,1,0,8,8,4,1,7,2,0.666666667,32,1,1,0,0.5,0,0,6.75,2,0.75,"0"
4,3,0,9,13,6,0,9,4,2,39,0,0,0.8,0.583333333,2,2,8.75,1,0.75,"0"
5,2,0,8,20,8,0,8,3,1.107142857,116,0.857142857,0,0.25,0.416666667,0,0,20.8,7,1.8,"0"
17,3,0,23,54,76,10,13,14,0.868055556,377,0.888888889,0,0.482758621,0.3,3,3,20.64705882,24,2.2353,"0"
6,2,0,13,24,13,0,13,3,0.866666667,98,0.333333333,0,0.6,0.4,1,2,14.83333333,4,1.3333,"0"
5,1,0,16,24,8,9,7,3,0.875,103,0.5,0,0,0.35,0,0,19.2,4,1.2,"0"
9,2,0,6,10,22,3,3,9,0.791666667,47,0.666666667,1,0.333333333,0.277777778,0,0,3.888888889,1,0.8889,"0"
4,2,0,13,34,2,0,13,3,0.69047619,314,1,0,0.6,0.666666667,0,0,74,17,4.5,"0"
3,4,0,88,6,3,88,0,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,"0"
11,3,0,17,79,1,3,15,9,0.814285714,563,0.857142857,0,0.6875,0.303030303,1,3,49.54545455,16,2.7273,"0"
8,1,0,4,8,28,4,0,8,2,8,0,0,0,1,0,0,0,1,1,"0"
9,3,0,10,27,0,2,8,9,0.5,281,1,0,0.733333333,0.388888889,1,2,29.88888889,10,2.6667,"0"
4,1,0,13,31,4,4,9,2,0.833333333,185,0.5,0,0,0.333333333,0,0,44.75,11,3,"0"
6,2,0,10,21,13,0,10,3,0.866666667,83,0.333333333,0,0.6,0.4,1,2,12.33333333,3,1.1667,"0"
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
5,1,0,17,61,6,1,16,2,0.75,522,0.8,0,0,0.3125,0,0,102.4,30,6.4,"0"
7,1,0,9,44,5,1,9,4,0.708333333,285,0.75,0,0,0.416666667,0,0,39.14285714,20,3.4286,"0"
7,1,0,46,7,21,46,1,7,2,7,0,0,0,0.428571429,0,0,0,1,1,"0"
7,1,0,9,29,0,3,6,3,0.541666667,265,1,1,0,0.333333333,0,0,36.28571429,3,1.1429,"0"
5,3,0,12,31,6,0,12,3,0.833333333,228,0.666666667,0,0.5,0.416666667,1,1,44,10,2.4,"0"
4,3,0,9,13,6,0,9,4,2,39,0,0,0.8,0.583333333,2,2,8.75,1,0.75,"0"
18,1,0,2,28,87,1,1,18,0.852941176,200,1,0,0,0.361111111,0,0,9.666666667,1,0.9444,"0"
6,1,0,14,22,15,5,9,5,2,146,0,0,0,0.5,0,0,23.33333333,4,2.3333,"0"
11,1,0,11,38,0,2,9,7,0.56,336,1,1,0,0.28,0,0,29.09090909,3,1.3636,"0"
2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,0,0,"0"
3,2,0,9,22,3,0,9,3,2,125,0,0,0.75,0.555555556,0,0,40.66666667,11,4,"0"
5,2,0,6,33,2,1,5,2,0.55,206,1,0,0.5,0.625,0,0,39.2,5,1.6,"0"
9,1,0,14,68,28,1,13,3,0.75,545,0.666666667,1,0,0.232142857,0,0,59.22222222,25,5.2222,"0"
8,1,1,10,41,20,1,9,5,0.857142857,220,0.666666667,0,0,0.357142857,0,0,26.125,14,2.375,"0"
10,1,0,14,48,33,7,7,6,0.666666667,264,0.5,0,0,0.222222222,0,0,25.2,4,1.4,"0"
2,2,2,14,30,1,2,12,1,2,377,0,0,0.857142857,0.666666667,0,0,187.5,25,12.5,"0"
6,2,0,15,35,13,0,15,3,0.866666667,173,0.333333333,0,0.6,0.4,1,2,27.33333333,8,2,"0"
5,1,0,8,17,0,2,6,5,0.25,124,1,0,0,0.6,0,0,23.6,5,3,"0"
3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.333333333,1,0.6667,"0"
9,2,0,6,10,22,3,3,9,0.791666667,47,0.666666667,1,0.333333333,0.277777778,0,0,3.888888889,1,0.8889,"0"
6,2,0,12,34,13,0,12,3,0.866666667,190,0.333333333,0,0.6,0.4,1,2,30.16666667,10,2.3333,"0"
4,1,0,13,22,2,1,12,2,0.583333333,126,1,0,0,0.333333333,0,0,29.5,6,1.75,"0"
1,1,0,14,1,0,11,3,1,2,1,0,0,0,1,0,0,0,1,1,"0"
47,1,0,56,47,1081,51,9,47,2,47,0,0,0,0.13926499,0,0,0,1,1,"0"
10,1,0,14,48,33,7,7,6,0.666666667,264,0.5,0,0,0.222222222,0,0,25.2,4,1.4,"0"
11,2,0,11,65,41,0,11,8,0.9,561,1,0,0.357142857,0.38,2,3,49.81818182,9,2.7273,"0"
1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,0,0,"0"
3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.333333333,1,0.6667,"0"
6,1,0,20,37,13,1,19,3,0.7,123,0.5,0,0,0.28,0,0,19.16666667,8,1.8333,"0"
6,1,0,11,6,15,10,1,6,2,6,0,0,0,0.458333333,0,0,0,1,1,"0"
5,2,0,8,20,8,0,8,3,1.107142857,116,0.857142857,0,0.25,0.416666667,0,0,20.8,7,1.8,"0"
6,2,0,10,21,13,0,10,3,0.866666667,83,0.333333333,0,0.6,0.4,1,2,12.33333333,3,1.1667,"0"
4,2,0,11,24,6,0,11,3,1,140,1,0,0.75,0.555555556,0,0,33.75,6,1.75,"0"
8,2,0,10,29,0,2,8,8,0.5,169,1,1,0.65,0.270833333,0,0,19.875,6,2.125,"0"
11,2,0,11,65,41,0,11,8,0.9,561,1,0,0.357142857,0.38,2,3,49.81818182,9,2.7273,"0"
5,1,0,17,61,6,1,16,2,0.75,522,0.8,0,0,0.3125,0,0,102.4,30,6.4,"0"
6,2,0,17,34,1,4,13,4,0.75,185,0.75,1,0.6,0.35,0,0,29.16666667,12,2.5,"0"
3,2,0,8,19,3,0,8,3,2,88,0,0,0.75,0.555555556,0,0,28.33333333,8,3,"0"
6,1,0,4,18,13,1,4,3,0.8,57,1,0,0,0.2,0,0,8.333333333,1,0.6667,"0"
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,"0"
7,1,0,9,22,5,0,9,7,0.7,114,1,1,0,0.392857143,0,0,14.57142857,5,1.4286,"0"
13,1,0,9,32,30,3,6,10,0.833333333,197,0.857142857,2,0,0.366666667,0,0,13.61538462,5,1.4615,"0"
5,2,0,12,39,6,0,12,3,0.833333333,224,0.666666667,0,0.25,0.416666667,0,0,43.2,13,3,"0"
5,2,0,12,39,6,0,12,3,0.833333333,224,0.666666667,0,0.25,0.416666667,0,0,43.2,13,3,"0"
4,2,0,13,28,2,0,13,3,0.666666667,175,1,0,0.6,0.666666667,0,0,42,5,1.5,"0"
2,3,0,10,23,1,2,8,2,2,114,0,0,0.956521739,0.75,1,2,56,11,5.5,"0"
2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,0.5,"0"
6,1,0,6,31,13,1,5,3,0.2,177,1,0,0,0.5,0,0,28.33333333,10,2.1667,"0"
7,1,0,9,44,5,1,9,4,0.708333333,285,0.75,0,0,0.416666667,0,0,39.14285714,20,3.4286,"0"
3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.333333333,1,0.6667,"0"
6,3,0,10,23,13,0,10,3,0.866666667,87,0.333333333,0,0.692307692,0.4,1,2,13,3,1.1667,"0"
6,1,0,10,28,9,1,9,3,0.8,113,0.5,0,0,0.333333333,0,0,17.5,1,0.6667,"0"
2,2,2,14,30,1,2,12,1,2,377,0,0,0.857142857,0.666666667,0,0,187.5,25,12.5,"0"
2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,0,0,"0"
4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.666666667,0.666666667,0,0,6.25,1,0.5,"0"
8,1,0,10,8,28,7,3,8,2,8,0,0,0,0.4375,0,0,0,1,1,"0"
2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,0.5,"0"
23,1,0,18,70,143,2,17,22,0.878787879,537,0,0,0,0.181818182,0,0,21.95652174,5,2.2174,"0"
1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
12,2,0,10,67,52,0,10,8,0.848484848,589,0.666666667,0,0.375,0.363636364,2,4,47.83333333,8,2.25,"0"
4,1,0,8,4,6,6,2,4,2,4,0,0,0,0.666666667,0,0,0,1,1,"0"
7,2,0,12,30,7,0,12,3,0.777777778,128,0.666666667,0,0.166666667,0.416666667,0,0,16.85714286,3,1,"0"
1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
6,1,0,13,14,5,3,10,4,0.75,65,0.75,2,0,0.2,0,0,9.166666667,1,0.6667,"0"
2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
3,1,0,11,28,1,0,11,2,0.625,148,1,0,0,0.666666667,0,0,47,8,2.6667,"0"
2,1,0,14,16,0,1,14,2,0,102,1,0,0,0.75,0,0,49.5,6,3,"0"
7,1,0,8,31,3,2,6,2,0.916666667,383,0.181818182,1,0,0.333333333,0,0,50.57142857,3,1.1429,"0"
5,1,0,6,26,0,4,3,5,0.25,288,1,0,0,0.6,0,0,56.2,9,4.2,"0"
