"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
37.0357135005761,4.17733979318291,0,8.23399031022564,71.3977813289966,557.955648563802,4.05665051704273,4.97167474147864,3.67364567215554,0.907425397861269,1572.47039207211,1,2.58866989659145,0.728790610535867,0.455928917550703,0,0,35.4711459871164,11.3263543278445,1.5579515795347,"1"
31.8135467828251,5.41431308211759,0,23.5725232847035,69.4274767152965,449.741734767798,16.086644791998,11.8003831496462,6.80038314964622,0.97297183572008,1233.63760163728,1,1.75706075364724,0.937769075608631,0.401600642997073,0,0,30.4763022738304,8.61392993247136,1.39632713146908,"1"
17.236374697648,2.13737496640533,0,7.71565625839867,44.4919370128773,194.922431772109,0.568687483202666,7.43131251679733,5.293937550392,0.496364397382236,650.917734613642,0.284343741601333,0.853031224803999,0.260881193114191,0.448881696135376,0,0,24.9178643976189,6.12778115761466,1.30725068264557,"1"
6.61660796869546,3.68486982956529,0,13,18.3560872869566,25.3299081530422,12,8.38339203130454,5.27417305391282,0.970493874296969,180.764532841742,1,1,0.668499977804024,0.392256739064083,0,0,52.8109986510739,1,0.752808147909213,"1"
4.98438704595901,4.4708301210776,0,14.322924697306,21.1906322275754,14.7584168519825,13.1906322275754,10.8093677724246,3.24897198542021,0.9822127771146,235.735415060539,1,1.2645849394612,0.864194544313379,0.409533931272018,0.132292469730601,0.132292469730601,68.3495423958021,2.98438704595901,0.84308554989181,"1"
7.36123914341442,3.41409485694021,0,13,18.0176185711753,30.3392451466061,12,7.63876085658558,6.15419171494432,0.964418794765588,169.391983991489,1,1,0.601080298385504,0.381511700517277,0,0,47.8306732617488,1,0.77053713924184,"1"
4.43793763360009,4.47711358778179,0,13,19.3463919847272,10.6733986260369,12,10.5620623663999,2.69938083970919,0.988268574051329,214.038770686835,1,1,0.865759051205306,0.423694983293137,0,0,67.3826249181853,1,0.700935987839987,"1"
3.01241963356733,4.99668809771538,0,13.0082797557116,20.0074517801404,1.08610945940018,12.0074517801404,11.9925482198596,1.01407558470964,0.999888675553054,235.998344048858,1,1.00165595114231,0.995126793556666,0.444225950447237,0.000827975571155548,0.000827975571155548,76.9458595973741,1.01241963356733,0.667803939829022,"1"
18,1,0,23,29,105,21,3,18,0.865546218,234,1,3,0,0.180555556,1,1,11.61111111,16,2,"1"
15.6070541990921,5.90176354977302,0,42.579359739786,44.9193990475032,111.944611081388,32.6599606922828,18.1335074456874,13.6246896968223,1.03962975443645,269.425475851167,1,0,0.967478806758236,0.285831156928907,0,0,17.4240993743854,1.39294580090791,1.03369313206226,"1"
13.7085946272127,1.58281074557453,0,11.39727044967,17.9140537278727,69.6090006034356,10.5429731360637,1,12.1058650768828,0.892945100830695,184.853554487694,1,0.854297313606367,0.14234969574646,0.316936290185578,0,0,13.1403492989037,1.58281074557453,1.07256882442555,"1"
12,5,0,2,35,38,2,1,1,0.79144385,870,1,0,0.976987448,0.5,0,0,70.08333333,5,1.9167,"1"
5.0403783142101,5,0,10.5062042826321,23.4006305236835,9.38822195841931,9.732912984211,9.5062042826321,1,0.952718506027206,379.733316801023,1,0.7732912984211,0.991652120211228,0.457039371966254,0,0,75.4319314799902,1.9068348063156,0.950085876973625,"1"
3.59810019121505,5.04600770701654,0,14.5642620385624,21.1962003824301,6.47491713496856,13.104184968397,12.3680616561323,1.6441078982316,1.00306718048311,234.527753375471,1,0.953992292983457,0.99459380023378,0.43607359732716,0,0,73.9951216354821,1,0.67915888706008,"1"
17.5143376132473,2.21415596688166,0,28.827948641032,33.1281302873977,108.642467900645,24.642467900645,7.12813028739765,17.271506419871,0.914384536643054,226.71506419871,1,2.271506419871,0.234682495607137,0.20045422312708,0.757168806623667,0.757168806623667,11.6296607153194,12.357532099355,1.74199185703765,"1"
9.43875351292081,5.49528873176314,0,29.8398168799467,32.8775070258416,59.9393590798136,23.8869295623153,15.9623098541051,7.93404224468395,1.03301924894931,220.15076058358,1,0.504711268236861,0.981336207289162,0.35432941107989,0,0,44.65145470672,1,0.800824188561458,"1"
14.3462995900773,1.86574897519313,0,18.8870930313133,20.3676436461974,82.7917407767382,16.155595080927,4.28984610573389,14.1731497950386,0.937338813941489,91.5483721252531,1,0.826850204961374,0.167339399228474,0.281694737137132,0,0,4.8586032183073,1,0.930141033175844,"1"
14,1,0,13,15,75,12,1,14,0.91025641,68,1,1,0,0.285714286,0,0,3.428571429,1,0.9286,"1"
14,1,0,13,15,75,12,1,14,0.91025641,68,1,1,0,0.285714286,0,0,3.428571429,1,0.9286,"1"
11.0497942676302,4.23983541410416,0,3.14024687884375,33.6697119746823,30.9684775804635,1.61991770705208,2.33028802531771,2.14024687884375,0.704384002137542,729.36955160927,0.809958853526041,0,0.791319633291413,0.486425632476163,0,0,60.0767620112107,4.61991770705208,1.76964616085845,"1"
6.66412849258631,1.33587150741369,0,8.41983938426711,27.3282569851726,1,1.00761452224106,8.33587150741369,6.49619273887947,0.389311917596937,138.900594946463,0.0839678768534213,0.0839678768534213,0.0836279259346465,0.429904252368813,0,0,22.4306578081481,2.83206424629316,1.1029144970424,"1"
15.3133011225145,5.61850062361918,0,44.0243048642296,44.6266022450291,110.920314842137,33.2532044900581,19.084401496686,14.3896009977907,1.01071342507995,198.353809229564,0.923700124723837,0,0.892703476224573,0.275171229319634,0,0,12.1255430340605,1.15259975055233,0.953171994381724,"1"
35.9305373167153,3.04920426476747,0,18.3892904042732,67.9348810305819,593.222916080849,12.8031829409301,8.12301066191867,10.315484007122,0.891516346153969,1369.77146374737,1,4.5369031985756,0.460972250427849,0.196316600249305,0.487698933808133,0.487698933808133,28.4069606385363,14.9753978676163,1.82602255792124,"1"
23.9086241601035,5.78625340107828,0,39.9463622355834,58.6110493363813,320.49430978857,29.3738554334268,18.503773807548,12.4350408129394,1.03451333233895,684.288607777096,1,1.2824795935303,0.952199813506748,0.251560610445869,0,0,18.6788790273359,3.77870578598231,1.09201741636051,"1"
15.2747878842056,1.71954677253962,0,9.07932015880942,41.8512753713876,191.140234643593,0.89943346567452,8.89943346567452,6.28045322746038,0.43819036269042,547.517014766112,0.179886693134904,1.07932015880942,0.161863363613154,0.389490923672811,0,0,22.2796937077541,4.97875362448394,1.23599136369731,"1"
35.4867678864393,2.99848775845021,0,18.503402543487,66.971267410554,581.139708450763,13.0060489661992,7.99621939612553,10.5056709058117,0.890873601947729,1341.66184012103,1,4.49886581883766,0.449563479495217,0.195926524396946,0.500378060387447,0.500378060387447,27.9912740116034,15.0007561207749,1.83032838930758,"1"
44.635505178012,4.27265262417495,0,12.9089789362624,90.9985630153678,865.798455938231,4.09081578021869,12.0908157802187,3.72734737582505,0.810245531728058,2028.95668517752,0.818163156043738,4.90897893626243,0.736189198398784,0.250824931907531,0,0,39.4925131477171,11.9997947164811,1.56629943325263,"1"
3.26872871047817,3.92508515808731,0,12.1938138685655,15.7003406323493,2.34364355239086,10.9250851580873,9.31271289521828,1.80618613143452,1.26872871047817,173.654939169064,0.731271289521828,0.731271289521828,0.728310677010682,0.481767876040716,0,0,56.3078892931808,1,0.756267279202375,"1"
3.69313067919575,2.22747728321701,0,10.9206079624128,8.90990913286805,4.46565339597873,9.22747728321701,5.06869320804253,3.07939203758724,1.69313067919575,75.1936824265867,0.306869320804253,0.306869320804253,0.305626934888824,0.540712593965313,0,0,23.6289377019275,1,0.897720455375942,"1"
4.33873264305294,1.16936632152647,0,9.66126735694706,5.31258899183013,7.35493057221174,7.7459505177103,1.95765841961838,3.87297525885515,1.94882782262908,40.6678086104803,0.042341580381617,0,0.0413671925613228,0.579804867982312,0,0,2.96743909160385,1.16936632152647,1.03881452673583,"1"
10.2671782113612,1,0,15.8195226248354,15.1913896631449,50.317903066054,13.8195226248354,2.4476555865258,10.2671782113612,1.49215542683238,106.960784900934,0.447655586525798,1.34296675957739,0,0.403027610997508,0.447655586525798,0.447655586525798,5.19777875416326,7.71483379788697,1.4476555865258,"1"
