"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
27.7345071472228,4.36725357361138,0,8.10730624618009,63.1526410812512,261.526410812512,1.26549285277724,6.84181339340284,27.7345071472228,0.883143954821323,321.582836698275,1,1.31637321319431,0.500207958776998,0.439034353609645,0.841813393402845,0.841813393402845,10.036187857007,1.31637321319431,0.993562304010335,"1"
21,1,0,14,48,110,8,6,21,0.75,181,1,3,0,0.206349206,0,0,7.476190476,3,1.1429,"1"
27.5663620661944,4.28318103309721,0,8.25443319207989,62.7743146489374,257.743146489374,1.43363793380558,6.8207952582743,27.5663620661944,0.879819657945182,318.072808131808,1,1.3584094834514,0.487718921952044,0.433224743174374,0.820795258274302,0.820795258274302,9.97227063817398,1.3584094834514,0.997290921182139,"1"
29,5,0,7,66,290,0,7,29,0.908163265,348,1,1,0.594202899,0.482758621,1,1,10.51724138,1,0.9655,"1"
29,5,0,7,66,290,0,7,29,0.908163265,348,1,1,0.594202899,0.482758621,1,1,10.51724138,1,0.9655,"1"
29,5,0,7,66,290,0,7,29,0.908163265,348,1,1,0.594202899,0.482758621,1,1,10.51724138,1,0.9655,"1"
24.1418438460678,2.57092192303389,0,11.2508866346907,55.0691486536525,180.691486536525,4.85815615393221,6.39273048075847,24.1418438460678,0.81211553510178,246.585990286665,1,2.21453903848305,0.233361590192349,0.314903608439118,0.392730480758473,0.392730480758473,8.67050385953891,2.21453903848305,1.07322961271345,"1"
22.7552177775651,1.87760888878256,0,12.4641844446305,51.9492399995215,149.492399995215,6.24478222243488,6.21940222219564,22.7552177775651,0.784701371810718,217.640171106672,1,2.56119555560872,0.130369436475692,0.266994045886797,0.21940222219564,0.21940222219564,8.14340380214766,2.56119555560872,1.10397804578249,"1"
28.9714881237596,4.98574406187981,0,7.02494789171033,65.9358482784592,289.358482784592,0.0285118762403727,6.99643601546995,28.9714881237596,0.907599573570318,347.404814583482,1,1.00712796906009,0.592085169060255,0.481773502120981,0.996436015469953,0.996436015469953,10.5064031216231,1.00712796906009,0.96613225085563,"1"
22.9275350868702,1.9637675434351,0,12.3134067989886,52.3369539454579,153.369539454579,6.07246491312981,6.24094188585877,22.9275350868702,0.788108155342681,221.237294938415,1,2.51811622828245,0.143168367067811,0.272947811719221,0.240941885858774,0.240941885858774,8.20890701580229,2.51811622828245,1.10015690944865,"1"
19.4429309791885,5,0,4.13287929375656,35.4173791334033,109.371395506663,0,4.13287929375656,19.4429309791885,0.856558343602499,170.238516212907,1,1.95570690208115,0.695313918645876,0.247734509323051,1,1,7.25639024348404,1,0.948201705072331,"1"
20.3781792153604,2.24364156927913,0,10.8908960768022,43.647254507523,107.201806469122,5.51271686144173,5.37817921536043,20.3781792153604,0.782386499303614,175.092702545924,1,2.68908960768022,0.217637274623848,0.215829765191058,0.310910392319784,0.310910392319784,7.36086531803849,2.37817921536043,1.08211701830148,"1"
27.6966959317215,5,0,6.60900877951644,61.8294269815087,265.367553109536,0,6.60900877951644,27.6966959317215,0.90112586641534,323.75854433002,1,1.13033040682785,0.607991478214537,0.450708221424032,1,1,10.072556870239,1,0.963141019636416,"1"
19.3853447292931,4.22931054141372,0,5.92672364646569,36.697413105052,102.734051281819,1.54137891717255,4.38534472929314,19.3853447292931,0.834096628951758,165.660774928285,1,2.19267236464657,0.565129344747402,0.230966966044741,0.807327635353431,0.807327635353431,7.17673060147107,1.38534472929314,0.985067447288404,"1"
24.9158568293788,5,0,5.77475704881363,52.930741854012,212.809694075258,0,5.77475704881363,24.9158568293788,0.886110281304152,272.034937026445,1,1.40841431706212,0.637411949752068,0.382322795063563,1,1,9.12374062463103,1,0.958107700861176,"1"
13.5095253032632,5,0,3.47943756892346,30.0902632030193,87.9197164562065,0,3.47943756892346,13.5095253032632,0.679446453982331,150.144391373498,1,0.295887513784692,0.791915643907161,0.444604742519854,1,1,8.94599528978684,1,0.889174206494261,"1"
12.5860014436767,3.40399958752096,0,6.78800123743713,28.1670034029521,45.6930110338144,3.19200082495809,3.59600041247904,12.5860014436767,0.649833350319627,112.486011755653,1,1.19700030935928,0.525874909770209,0.339904739107498,0.600999896880239,0.600999896880239,7.9627142023321,1.79800020623952,0.971134229471628,"1"
14.8675858760253,5,0,3.78808769909665,33.2384945307858,105.636233928148,0,3.78808769909665,14.8675858760253,0.69949821414152,167.490528689232,1,0.35761753981933,0.77458203155198,0.447949719292758,1,1,9.08374751539646,1,0.895865741316415,"1"
12.7239997177385,5,0,3.30090902675875,28.2692720729392,77.672178135952,0,3.30090902675875,12.7239997177385,0.667848171140046,140.111087303841,1,0.260181805351749,0.801941703324283,0.442669950441502,1,1,8.86631703400826,1,0.88530370770013,"1"
