"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
2,1,0,6,24,1,4,4,2,1,118,1,2,0,0.583333333,0,0,57,1,0.5,"0"
7,1,0,5,21,0,2,3,7,0.166666667,121,1,0,0,0.342857143,0,0,16,2,0.7143,"0"
5,3,0,24,32,0,1,23,4,0.375,177,1,1,0.933333333,0.333333333,2,5,34,4,1.8,"0"
22,2,0,46,54,211,14,35,20,0.619047619,452,1,0,0.622641509,0.215909091,2,4,19.5,7,1.3182,"0"
3,4,0,1,4,1,0,1,2,0.5,599,0,0,0.976190476,1,0,0,198.3333333,1,0.3333,"0"
5,2,0,1,15,10,0,1,5,2,305,0,0,0.5,0.35,2,5,60,8,2.2,"0"
7,3,0,17,16,1,1,16,7,0.333333333,70,1,0,0.922077922,0.371428571,2,8,8.857142857,2,1.1429,"0"
9,1,0,1,58,30,0,1,3,0.75,619,0,0,0,0.185185185,0,0,67.33333333,13,6.3333,"0"
3,3,0,7,7,3,2,5,3,2,25,0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667,"0"
4,6,0,10,16,6,0,10,3,2,113,0,0,0.955223881,0.5,2,8,27.25,1,0.75,"0"
2,5,0,5,4,1,0,5,2,2,10,0,0,0.982142857,0.75,2,7,4,1,0.5,"0"
9,1,0,3,24,0,2,2,0,0.892857143,353,0,1,0,0.62962963,0,0,37.44444444,3,1.4444,"0"
4,2,1,5,11,4,1,5,4,2,63,0,0,0.823529412,0.5,1,4,14.75,5,1.75,"0"
4,2,0,8,6,0,1,7,4,0,37,1,0,0.8,0.45,0,0,8,3,1.25,"0"
15,1,0,8,25,49,2,6,12,0.833333333,139,0.833333333,3,0,0.208333333,0,0,7.866666667,6,1.2667,"0"
2,5,0,8,14,1,1,7,1,2,50,0,0,0.995283019,0.625,2,2,24,1,0.5,"0"
3,3,0,7,7,3,2,5,3,2,25,0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667,"0"
5,1,0,1,9,0,1,0,5,0.5,41,1,0,0,0.466666667,0,0,6.8,1,0.8,"0"
7,1,0,11,45,1,0,11,4,0.75,499,0.5,0,0,0.571428571,0,0,69.71428571,7,1.7143,"0"
3,3,0,7,7,3,2,5,3,2,25,0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667,"0"
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
11,2,0,5,26,0,0,5,8,0.666666667,272,1,3,0.565217391,0.309090909,1,7,23.18181818,4,1.6364,"0"
2,1,0,6,2,1,6,1,2,2,2,0,0,0,1,0,0,0,1,1,"0"
13,5,0,11,20,54,2,9,12,0.9,119,1,0,0.926174497,0.21875,2,5,7.384615385,2,0.9231,"0"
2,3,0,4,4,1,1,3,2,2,13,0,0,0.976190476,0.75,1,1,5.5,1,0.5,"0"
82,1,0,48,254,2129,6,44,72,0.868055556,3012,0.625,5,0,0.086934156,0,0,35.53658537,4,1.1707,"0"
3,4,0,8,9,1,1,7,3,0.5,26,0,1,0.99086758,0.555555556,0,0,7.333333333,1,0.6667,"0"
3,1,6,8,4,3,7,1,0,2,6,0,0,0,0.555555556,0,0,1,1,0.6667,"0"
3,5,0,2,4,3,1,1,0,2,10,0,0,0.990950226,1,1,1,2.333333333,1,0.6667,"0"
5,1,12,28,6,10,28,0,5,2,19,0,0,0,0.9,0,0,2.8,1,0.8,"0"
6,3,0,27,31,0,2,25,6,0.333333333,213,1,2,0.934210526,0.305555556,2,7,34,4,1.3333,"0"
3,1,0,10,47,3,0,10,3,2,271,0,0,0,0.466666667,0,0,89.33333333,1,0.6667,"0"
14,4,0,9,40,0,1,8,13,0.076923077,174,1,1,0.941704036,0.295918367,2,3,11.35714286,1,0.9286,"0"
2,3,0,9,11,1,1,8,2,2,39,0,0,0.97826087,0.666666667,1,1,18.5,1,0.5,"0"
8,4,0,10,24,16,6,7,8,0.571428571,97,0,1,0.966507177,0.3,2,4,11,3,1.125,"0"
4,2,0,1,15,0,0,1,4,0.833333333,62,0,0,0.571428571,0.5,1,4,14,3,1.5,"0"
8,3,0,14,38,0,0,14,7,0.80952381,255,0.444444444,2,0.922077922,0.265306122,2,8,29.75,3,1.375,"0"
2,4,0,8,11,1,0,8,2,2,44,0,0,0.979591837,0.75,1,6,21,1,0.5,"0"
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
1,1,0,1,2,0,1,0,1,2,12,0,0,0,1,0,0,9,0,0,"0"
4,2,0,1,15,0,0,1,4,0.833333333,62,0,0,0.571428571,0.5,1,4,14,3,1.5,"0"
10,2,0,3,23,0,0,3,10,0.5,116,1,1,0.590909091,0.35,1,8,10.4,4,1.3,"0"
1,1,0,0,2,0,0,0,1,2,10,0,0,0,1,0,0,3,0,0,"0"
3,3,0,7,7,3,2,5,3,2,25,0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667,"0"
6,2,0,5,16,13,3,4,6,2,58,0,0,0.863636364,0.388888889,2,3,8.666666667,1,0.5,"0"
8,2,0,14,19,28,1,14,7,2,82,0,0,0.825,0.375,2,3,9.25,2,1.25,"0"
2,4,1,9,14,1,2,7,1,2,50,0,0,0.995260664,0.625,2,2,24,1,0.5,"0"
3,3,0,2,11,3,2,0,3,2,61,0,0,0.95,0.833333333,1,2,19.33333333,5,2.3333,"0"
37,1,0,41,37,666,41,0,37,2,37,0,0,0,0.191891892,1,1,0,1,1,"0"
2,4,0,8,6,1,0,8,2,2,13,0,0,0.989690722,0.625,2,4,5.5,1,0.5,"0"
8,2,0,3,21,0,1,3,8,0.428571429,105,0.5,1,0.588235294,0.34375,1,5,11.875,3,1.125,"0"
5,2,0,5,12,0,1,4,4,0,34,0,0,0.75,0.4,0,0,5.6,1,0.8,"0"
2,3,0,4,4,1,1,3,2,2,13,0,0,0.976190476,0.75,1,1,5.5,1,0.5,"0"
5,1,0,11,22,0,1,10,4,0.166666667,153,1,0,0,0.4,0,0,29,2,1,"0"
3,2,0,3,5,3,1,2,0,2,24,0,0,0.5,0.555555556,0,0,7,2,1.3333,"0"
12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,"0"
15,1,0,2,15,105,1,1,15,2,15,0,0,0,0.413333333,0,0,0,1,1,"0"
22,1,1,5,38,67,2,3,21,0.873015873,384,0.166666667,2,0,0.327272727,0,0,16.18181818,8,1.5455,"0"
7,1,0,4,20,0,2,2,7,0.166666667,119,1,0,0,0.342857143,0,0,15.71428571,2,0.7143,"0"
1,3,1,5,2,0,4,1,1,2,4,0,0,1,1,0,0,3,0,0,"0"
11,3,0,22,33,15,2,20,10,0.825,168,0.5,2,0.951456311,0.191919192,2,9,13.90909091,3,1.0909,"0"
8,2,0,17,29,0,17,0,8,0.285714286,119,0,0,0.666666667,0.34375,0,0,13.75,2,1,"0"
7,1,0,3,19,0,3,1,6,0.25,432,1,1,0,0.464285714,0,0,60.14285714,3,1.4286,"0"
42,1,0,10,85,0,4,6,42,0.783972125,437,1,2,0,0.235449735,0,0,9.238095238,6,1.1905,"0"
3,4,0,10,34,3,1,9,1,2,169,0,0,0.990566038,0.666666667,1,1,55.33333333,1,0.6667,"0"
3,4,0,7,19,3,1,6,2,2,54,0,0,0.990566038,0.666666667,2,3,17,1,0.6667,"0"
17,1,0,2,24,0,2,0,16,0.6875,622,0.833333333,0,0,0.291666667,0,0,34.88235294,10,2.2353,"0"
2,4,0,5,7,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,"0"
5,1,0,7,14,0,3,4,4,1.211538462,391,0.051282051,1,0,0.375,0,0,69.4,2,0.8,"0"
30,1,1,7,33,0,7,0,30,0.422413793,933,1,0,0,0.4,0,0,29.96666667,5,2.1667,"0"
3,2,0,3,5,3,1,2,0,2,18,0,0,0.5,0.555555556,0,0,5,2,1,"0"
3,4,0,13,17,3,0,13,3,2,75,0,0,0.979591837,0.444444444,3,13,24,3,1.3333,"0"
3,4,0,22,24,0,0,22,3,0,191,1,4,0.979591837,0.444444444,3,13,61.33333333,3,1.3333,"0"
2,5,0,5,9,1,0,5,2,2,42,0,0,0.982142857,0.75,3,8,20,1,0.5,"0"
22,1,1,5,38,67,2,3,21,0.873015873,384,0.166666667,2,0,0.327272727,0,0,16.18181818,8,1.5455,"0"
2,4,0,7,6,1,0,7,2,2,13,0,0,0.989690722,0.625,2,4,5.5,1,0.5,"0"
4,1,0,2,5,0,2,0,4,0.666666667,28,1,0,0,0.5,0,0,5.25,1,0.75,"0"
3,3,0,4,4,3,0,4,3,2,9,0,0,0.95,0.5,1,6,2,1,0.6667,"0"
42,1,0,10,90,335,6,5,39,0.667917448,877,0.923076923,1,0,0.125396825,0,0,19.57142857,6,1.2857,"0"
97,1,1,64,139,4474,51,14,72,0.941666667,2010,0.96,14,0,0.151442308,0,0,19.46391753,12,2.1031,"0"
2,3,0,10,11,1,1,9,2,2,39,0,0,0.97826087,0.666666667,1,1,18.5,1,0.5,"0"
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
3,4,0,11,27,3,0,11,2,2,169,0,0,0.96,0.476190476,1,7,55.33333333,8,3,"0"
1,6,0,1,2,0,0,1,1,2,6,0,0,1,1,0,0,5,0,0,"0"
2,4,0,6,9,1,1,5,1,2,27,0,0,0.995260664,0.625,2,2,12.5,1,0.5,"0"
22,2,0,42,54,199,13,32,20,0.571428571,466,1,0,0.622641509,0.215909091,2,4,20.13636364,7,1.4091,"0"
37,1,0,27,37,666,24,4,37,1.027777778,51,0,0,0,0.27027027,0,0,0,1,1,"0"
1,1,0,6,10,0,3,4,0,2,80,0,3,0,1,0,0,71,0,0,"0"
9,2,0,9,23,36,9,9,0,2,82,0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889,"0"
64,1,0,7,136,444,6,4,59,0.719298246,2278,0.894736842,12,0,0.152380952,0,0,34.296875,18,1.8438,"0"
2,1,0,4,5,1,0,4,1,2,15,0,0,0,0.5,0,0,6.5,1,0.5,"0"
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,0,0,"0"
7,3,3,16,22,0,10,9,7,0.416666667,146,1,2,0.934210526,0.357142857,2,4,19.57142857,3,1.1429,"0"
11,1,0,1,15,0,1,0,11,0.45,286,1,0,0,0.606060606,0,0,24.63636364,4,2.1818,"0"
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
5,2,0,3,13,4,2,3,5,1,61,1,3,0.904761905,0.5,1,1,10,1,0.4,"0"
9,2,0,9,23,36,9,9,0,2,82,0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889,"0"
3,4,0,15,14,0,0,15,3,0,63,1,1,0.979591837,0.444444444,3,13,19.66666667,1,0.6667,"0"
5,2,0,5,12,0,1,4,4,0,34,0,0,0.75,0.4,0,0,5.6,1,0.8,"0"
5,4,3,17,21,0,3,14,5,0.25,149,1,2,0.96969697,0.366666667,3,14,28.4,4,1.2,"0"
11,1,0,7,51,31,5,2,8,0.927272727,489,0.454545455,1,0,0.3,0,0,42.45454545,15,3.4545,"0"
8,2,1,4,21,0,2,3,8,0.333333333,158,1,2,0.65,0.34375,1,5,18.375,3,1.5,"0"
4,7,0,9,17,0,1,8,4,0,144,1,0,0.977941176,0.5,3,4,34.75,5,2.5,"0"
4,2,0,3,8,0,1,2,3,0.333333333,62,1,1,0.5,0.583333333,0,0,14,4,1.5,"0"
17,1,0,60,64,78,44,16,17,0.96875,462,0.2,1,0,0.211764706,0,0,25.58823529,2,0.9412,"0"
6,5,0,2,11,15,1,1,6,2,34,0,0,1,0.625,0,0,4.666666667,0,0,"0"
3,4,0,8,9,1,1,7,3,0.5,26,0,1,0.99086758,0.555555556,0,0,7.333333333,1,0.6667,"0"
5,1,0,1,9,0,1,0,5,0.5,41,1,0,0,0.466666667,0,0,6.8,1,0.8,"0"
8,2,0,9,39,10,1,9,7,0.714285714,180,1,1,0.915662651,0.267857143,1,1,21,8,1.75,"0"
3,4,0,15,14,0,0,15,3,0,63,1,1,0.979591837,0.444444444,3,13,19.66666667,1,0.6667,"0"
8,4,0,15,27,0,1,14,8,0.142857143,135,1,2,0.925531915,0.270833333,2,3,15.625,2,1,"0"
9,2,0,9,23,36,9,9,0,2,82,0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889,"0"
3,3,0,4,14,1,0,4,2,0.5,37,1,1,0.965517241,0.555555556,1,4,11,1,0.6667,"0"
4,3,0,11,14,0,0,11,4,0.333333333,44,1,0,0.959459459,0.4,2,7,9.75,1,0.75,"0"
4,2,0,2,6,6,0,2,4,1,26,0,1,0.966666667,0.5625,0,0,5.25,1,0.25,"0"
11,2,0,5,26,0,0,5,8,0.666666667,272,1,3,0.565217391,0.309090909,1,7,23.18181818,4,1.6364,"0"
4,3,2,17,5,6,11,6,4,2,7,0,0,0.959459459,0.4375,2,4,0.75,1,0.75,"0"
15,1,0,22,26,1,21,2,14,0.553571429,483,1,1,0,0.383333333,0,0,30.93333333,6,2.4667,"0"
9,1,0,20,9,36,16,4,9,2,9,0,0,0,0.296296296,0,0,0,1,1,"0"
2,4,0,8,14,1,0,8,2,2,72,0,0,0.979591837,0.75,2,7,35,1,0.5,"0"
82,1,0,45,244,2147,6,41,72,0.882716049,2845,0.625,4,0,0.086934156,0,0,33.5,4,1.1707,"0"
1,1,0,0,2,0,0,0,1,2,10,0,0,0,1,0,0,3,0,0,"0"
2,1,1,3,4,1,3,0,2,2,9,0,0,0,0.75,0,0,3.5,1,0.5,"0"
3,4,0,1,4,1,0,1,2,1.3,875,0,0,0.976190476,1,0,0,289,1,0.3333,"0"
8,2,3,7,16,18,3,4,6,0.8,114,1,0,0.837837838,0.5,1,1,12.625,1,0.75,"0"
11,3,0,17,41,15,3,15,10,0.7,228,1,1,0.951456311,0.233766234,2,5,19.45454545,4,1.2727,"0"
17,5,1,19,41,0,8,13,16,0.4375,281,1,2,0.892857143,0.165775401,2,9,15.41176471,7,1.8824,"0"
2,4,0,6,10,1,0,6,2,2,30,0,0,0.979591837,0.75,1,6,14,1,0.5,"0"
13,2,0,3,36,0,1,2,13,0.083333333,369,0,1,0.5,0.230769231,0,0,27.30769231,2,1,"0"
2,2,0,7,9,1,0,7,2,2,39,0,0,1,0.75,0,0,18.5,0,0,"0"
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
8,2,1,6,11,0,4,2,8,0.214285714,105,1,0,0.666666667,0.5,1,6,11.875,4,1.125,"0"
46,1,0,3,53,1009,2,1,45,0.966666667,245,0,0,0,0.190217391,0,0,4.195652174,1,0.9783,"0"
25,1,0,91,48,214,89,9,24,0.891666667,494,1,1,0,0.185454545,0,0,18.36,5,2.2,"0"
3,4,0,1,4,1,0,1,2,1.423076923,3769,0,0,0.976190476,1,0,0,1251,1,0.3333,"0"
15,1,0,7,25,49,2,5,12,0.833333333,139,0.833333333,3,0,0.208333333,0,0,7.866666667,6,1.2667,"0"
5,4,0,18,22,4,0,18,5,0.25,126,1,2,0.96,0.4,3,14,23.8,1,0.8,"0"
28,3,0,46,63,374,8,40,26,1,422,0,0,0.564516129,0.181547619,1,3,14.03571429,10,1.6786,"0"
7,3,0,9,16,9,1,8,6,0.5,55,1,1,0.97029703,0.314285714,2,5,6.714285714,2,1,"0"
3,3,0,6,7,3,1,5,3,2,19,0,0,0.952380952,0.555555556,1,1,5.333333333,1,0.6667,"0"
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,"0"
3,1,4,5,14,3,4,1,1,2,62,0,0,0,0.5,0,0,19.66666667,4,1.6667,"0"
1,4,1,3,2,0,2,1,1,2,4,0,0,1,1,0,0,3,0,0,"0"
3,2,0,3,5,3,1,2,0,2,24,0,0,0.5,0.555555556,0,0,7,2,1.3333,"0"
16,2,0,25,85,76,6,22,16,0.8,736,0.8,2,0.558823529,0.215909091,1,1,44.6875,25,4.125,"0"
5,6,0,16,36,10,1,15,4,2,186,0,0,0.941176471,0.5,2,8,36.2,1,0.8,"0"
4,2,0,8,6,0,1,7,4,0,37,1,0,0.8,0.45,0,0,8,3,1.25,"0"
12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,"0"
43,1,0,36,43,903,32,5,43,1.023809524,51,0,0,0,0.261627907,0,0,0,1,1,"0"
11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,"0"
6,3,0,88,14,0,87,2,6,0.1,97,0,2,0.894736842,0.4,1,1,14.83333333,3,0.6667,"0"
2,4,0,5,5,0,3,3,2,0,25,0,0,0.987341772,0.666666667,2,3,11,2,1,"0"
7,4,1,11,48,15,2,9,3,0.333333333,282,1,0,0.972222222,0.5,1,1,39.14285714,1,0.8571,"0"
3,2,0,3,5,3,1,2,0,2,24,0,0,0.5,0.555555556,0,0,7,2,1.3333,"0"
5,4,0,17,19,10,0,17,5,2,85,0,0,0.96,0.333333333,3,12,16,2,1.2,"0"
8,2,0,17,29,0,17,0,8,0.285714286,119,0,0,0.666666667,0.34375,0,0,13.75,2,1,"0"
4,1,0,4,4,6,4,1,4,2,4,0,0,0,0.55,0,0,0,1,1,"0"
2,5,0,6,8,1,0,6,2,2,34,0,0,0.98245614,0.75,1,6,16,1,0.5,"0"
10,4,0,9,23,23,1,8,10,0.555555556,89,0,1,0.905263158,0.28,3,22,7.8,2,1,"0"
2,5,0,6,8,1,1,5,0,2,19,0,0,0.995327103,0.666666667,1,1,8.5,1,0.5,"0"
3,4,0,2,6,0,1,1,3,0,48,1,0,1,0.777777778,0,0,14.66666667,0,0,"0"
12,1,0,5,44,64,3,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,"0"
2,5,0,3,3,1,3,0,2,2,12,0,0,1,0.833333333,0,0,5,0,0,"0"
6,1,0,1,16,0,0,1,5,0.733333333,88,1,0,0,0.333333333,0,0,13.16666667,1,0.6667,"0"
2,1,0,0,3,1,0,0,1,2,7,0,0,0,1,0,0,2.5,1,0.5,"0"
2,4,0,5,5,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,"0"
3,3,0,6,7,3,1,5,3,2,40,0,0,0.953488372,0.555555556,2,2,12.33333333,1,0.6667,"0"
15,5,0,6,39,91,0,6,13,0.857142857,181,1,0,0.729166667,0.16,1,5,10.93333333,3,1.0667,"0"
2,1,0,2,3,0,2,0,2,0,29,0,0,0,0.875,0,0,12,0,0,"0"
2,4,0,5,7,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,"0"
11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,"0"
7,2,0,18,35,7,1,18,6,0.666666667,196,1,1,0.9,0.253968254,1,5,26.57142857,5,1.5714,"0"
6,3,0,13,12,0,1,12,5,0.2,49,1,0,0.918032787,0.333333333,1,3,7,2,1.1667,"0"
1,3,2,3,2,0,3,0,1,2,5,0,0,1,1,0,0,4,0,0,"0"
27,4,2,21,53,257,8,15,23,0.802884615,454,0.625,4,0.747572816,0.138888889,1,4,15.51851852,5,1.5926,"0"
20,2,0,12,48,0,2,10,18,0.447368421,184,0,2,0.540540541,0.258333333,1,1,8.1,2,0.9,"0"
14,6,0,15,32,0,1,15,11,0.730769231,163,1,2,0.914285714,0.234693878,4,8,10.35714286,3,1.2143,"0"
10,2,0,3,21,0,0,3,10,0.62962963,99,1,1,0.590909091,0.35,1,7,8.6,2,1.1,"0"
15,5,0,6,39,91,0,6,13,0.857142857,181,1,0,0.729166667,0.16,1,5,10.93333333,3,1.0667,"0"
13,1,0,2,27,0,1,1,13,0.694444444,168,0,1,0,0.4,0,0,11.69230769,6,1.6923,"0"
8,2,0,2,19,0,1,1,8,0.657142857,183,1,0,0.932692308,0.35,0,0,21.25,5,1.625,"0"
1,1,0,8,1,0,8,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
3,4,0,17,14,0,0,17,3,0,62,1,1,0.979591837,0.444444444,3,13,19.33333333,1,0.6667,"0"
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
9,1,0,47,9,36,41,6,9,2,9,0,0,0,0.238095238,0,0,0,1,1,"0"
5,2,0,5,12,0,3,2,5,0,82,0,1,0.966666667,0.4,0,0,15.2,1,0.2,"0"
4,2,1,5,10,6,1,5,4,2,58,0,0,0.823529412,0.5,1,4,13.5,5,1.75,"0"
2,4,0,3,3,1,1,2,2,2,13,0,0,0.987804878,0.6,0,0,5.5,1,0.5,"0"
7,2,0,16,43,21,1,15,7,1.166666667,682,0,0,0.25,0.642857143,0,0,96.28571429,1,0.8571,"0"
2,4,0,10,12,1,0,10,2,2,39,0,0,0.989690722,0.6,2,4,18.5,2,1,"0"
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.611111111,0,0,0,1,1,"0"
4,4,0,6,6,2,2,4,3,0.666666667,29,1,0,0.975903614,0.466666667,0,0,5.75,1,0.5,"0"
1,4,1,3,2,0,2,1,1,2,4,0,0,1,1,0,0,3,0,0,"0"
10,2,0,3,37,45,0,3,10,2,341,0,0,0.181818182,0.275,0,0,33.1,5,2.6,"0"
25,1,0,91,47,214,88,10,24,0.891666667,494,1,1,0,0.185454545,0,0,18.36,5,2.2,"0"
6,4,0,36,62,15,8,32,5,2,369,0,0,0.938271605,0.305555556,3,15,60.5,7,2.8333,"0"
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
2,4,0,5,5,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,"0"
4,3,0,6,5,0,6,0,2,1.095238095,54,0,0,0.944444444,0.666666667,0,0,10.75,1,0.25,"0"
4,1,0,4,16,0,1,3,3,0.5,242,1,0,0,0.4375,0,0,58.5,6,3,"0"
4,3,0,19,31,0,5,15,4,0.833333333,132,1,0,0.949152542,0.416666667,1,4,31.5,4,2,"0"
6,3,0,28,58,3,1,28,5,0.6,332,1,2,0.918032787,0.361111111,1,7,54,9,2.6667,"0"
3,4,0,1,4,1,0,1,2,1.3,875,0,0,0.976190476,1,0,0,289,1,0.3333,"0"
4,1,0,2,4,6,2,0,4,2,4,0,0,0,0.4,0,0,0,1,1,"0"
2,4,0,5,7,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,"0"
3,4,0,1,4,1,0,1,2,0.5,499,0,0,0.976190476,1,0,0,165,1,0.3333,"0"
13,4,1,16,49,40,1,15,13,0.638888889,352,0.666666667,3,0.946902655,0.188034188,4,11,25.84615385,2,1.1538,"0"
7,3,0,14,25,0,2,13,6,0.5,118,1,1,0.903225806,0.285714286,1,6,15.57142857,5,1.4286,"0"
