"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
8,1,0,15,31,0,8,9,3,0.766233766,356,0,1,0,0.375,0,0,42.125,1,0.375,"0"
5,2,0,7,20,4,1,6,2,0.5,153,0,0,0.818181818,0.366666667,0,0,29.4,10,4,"0"
5,2,0,4,18,8,1,4,2,0.75,106,0,0,0.714285714,0.333333333,1,2,20,3,1.2,"0"
8,1,2,11,11,26,10,2,7,0.857142857,28,1,1,0,0.275,0,0,2.375,1,0.875,"0"
19,6,0,12,60,125,11,8,7,0.916666667,336,1,1,0.97309417,0.197368421,3,6,16.15789474,3,1.0526,"0"
7,2,0,16,17,19,8,8,6,0.333333333,53,0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,"0"
12,2,0,5,36,24,3,2,7,0.818181818,253,0.666666667,0,0.592592593,0.395833333,1,2,19.83333333,4,1.5833,"0"
27,1,0,3,40,25,3,0,21,0.529411765,1277,0.705882353,0,0,0.296296296,0,0,45.66666667,7,1.5926,"0"
12,2,0,4,29,40,1,4,8,0.838383838,216,1,2,0.541666667,0.319444444,1,2,16.25,5,1.9167,"0"
118,1,0,6,180,6075,5,1,27,0.921125975,5223,0.717391304,1,0,0.138067061,0,0,42.48305085,9,1.4492,"0"
11,2,0,6,28,31,1,5,7,0.8,222,1,1,0.565217391,0.333333333,1,3,18.45454545,8,2.2727,"0"
6,1,0,3,11,9,1,3,5,0.488888889,135,1,3,0,0.333333333,0,0,20,6,1.6667,"0"
3,7,0,6,33,3,3,4,3,2,180,0,0,0.996946565,0.555555556,0,0,59,1,0.6667,"0"
8,7,0,6,60,20,2,6,3,0.8,294,1,0,0.989441931,0.375,2,5,35.125,5,1.375,"0"
2,1,0,8,2,1,8,0,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
27,1,0,3,40,25,3,0,21,0.529411765,1278,0.705882353,0,0,0.296296296,0,0,45.7037037,7,1.5556,"0"
2,1,0,2,3,1,2,0,0,1,16,0,0,0,0.75,0,0,6,0,0,"0"
7,2,0,10,30,0,2,9,2,0.621212121,617,0.636363636,2,0.5,0.265306122,0,0,85.57142857,9,3.7143,"0"
3,6,0,4,13,1,2,3,2,0.5,54,1,1,0.997382199,0.4,1,1,16.66666667,1,0.6667,"0"
4,6,0,5,39,0,1,4,3,0.7,507,1,10,0.997019374,1,3,5,120.75,6,2,"0"
5,1,0,8,5,10,8,1,5,2,5,0,0,0,0.6,0,0,0,1,1,"0"
7,7,1,7,41,21,3,5,6,2,220,0,0,0.995447648,0.5,2,2,30.42857143,1,0.4286,"0"
6,1,3,4,12,15,3,1,6,2,49,0,0,0,0.416666667,0,0,7.166666667,2,1.5,"0"
2,2,0,7,6,1,1,6,1,2,36,0,0,0.947368421,0.625,1,1,17,1,0.5,"0"
6,7,0,8,46,9,3,8,3,0.8,299,1,0,0.992401216,0.388888889,0,0,48.33333333,1,0.8333,"0"
12,2,0,7,36,36,1,7,8,0.865612648,505,1,4,0.541666667,0.319444444,1,3,39.16666667,14,3.6667,"0"
5,3,0,4,18,8,0,4,5,0.375,173,1,2,0.818181818,0.366666667,2,3,32.4,7,2.6,"0"
1,4,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,4,0,0,"0"
15,6,0,13,97,65,9,11,6,0.738095238,512,1,1,0.98173516,0.253333333,1,1,32.53333333,8,1.2667,"0"
10,2,0,10,39,0,7,3,9,0.641975309,552,0.111111111,1,0.3,0.273504274,0,0,53.3,13,4.7,"0"
19,1,1,20,58,93,11,13,17,0.75,451,1,2,0,0.240601504,0,0,22.42105263,13,2.3158,"0"
16,3,0,10,56,50,3,8,13,0.76,524,0.6,0,0.729166667,0.18,3,7,31.4375,15,3.5625,"0"
10,6,0,7,47,19,4,5,4,0.592592593,254,1,1,0.987860395,0.271428571,2,2,23.8,4,1.3,"0"
47,2,1,41,109,1019,19,25,26,0.946488294,2547,0.461538462,2,0.14893617,0.230072464,1,2,52.91489362,11,1.766,"0"
11,2,0,2,24,35,1,1,7,0.866666667,163,0.666666667,0,0.64,0.303030303,2,3,13.54545455,4,1.4545,"0"
3,2,0,6,9,0,4,2,3,0,36,1,0,0.6,0.666666667,1,1,10.66666667,1,0.6667,"0"
14,1,0,20,27,0,19,1,10,0.653846154,386,0.125,1,0,0.342857143,0,0,26,6,2.4286,"0"
2,2,0,10,10,1,1,9,2,2,41,0,0,0.947368421,0.625,1,1,19.5,1,0.5,"0"
46,1,0,44,89,869,39,7,29,0.898412698,2089,0.071428571,2,0,0.084444444,1,1,44.10869565,14,2.587,"0"
2,2,0,1,4,1,0,1,2,2,16,0,0,0.75,0.75,1,1,7,2,1,"0"
9,1,2,10,12,30,10,2,7,0.75,31,1,1,0,0.266666667,0,0,2.333333333,1,0.8889,"0"
12,2,0,5,36,24,3,2,7,0.818181818,253,0.666666667,0,0.592592593,0.395833333,1,2,19.83333333,4,1.5833,"0"
17,1,0,1,37,100,1,0,16,0.7,691,0.8,0,0,0.323529412,0,0,39.05882353,13,2.1176,"0"
8,2,0,8,19,10,2,6,4,0.766233766,379,0.909090909,2,0.533333333,0.295454545,1,3,45,11,3.75,"0"
2,2,0,16,27,1,1,15,1,2,227,0,0,0.947368421,0.625,1,1,112.5,1,0.5,"0"
5,1,0,5,33,0,0,5,4,0.375,161,1,0,0,0.25,0,0,30.8,3,1.6,"0"
4,5,0,7,17,0,5,5,2,0.5,61,1,1,0.995856354,0.416666667,0,0,13.75,2,1,"0"
4,2,0,13,14,6,4,9,2,2,113,0,0,0.857142857,0.6,1,1,27.25,1,0.75,"0"
3,2,0,11,10,3,4,7,2,2,81,0,0,0.9,0.533333333,1,1,26,1,0.6667,"0"
17,1,0,9,31,48,5,7,11,0.710227273,507,1,8,0,0.218487395,0,0,28.17647059,8,2.8235,"0"
13,1,0,57,28,0,56,2,13,0,161,1,0,0,0.487179487,0,0,11.30769231,2,1.0769,"0"
5,2,0,4,21,8,1,4,3,0.833333333,106,0,0,0.714285714,0.3,0,0,19.6,4,1.4,"0"
8,2,0,7,20,0,2,5,6,0.285714286,179,1,0,0.695652174,0.40625,1,2,21.25,2,1.375,"0"
1,1,0,2,1,0,2,0,0,2,191,0,0,0,0,0,0,152,0,0,"0"
11,6,0,8,53,25,2,8,1,0.716666667,349,1,0,0.985272459,0.5,3,5,30.18181818,6,1.9091,"0"
0,1,0,1,0,0,1,0,0,2,179,0,0,0,0,0,0,0,0,0,"0"
12,6,0,3,31,28,1,3,3,0.818181818,269,1,0,0.983823529,0.5,2,4,20.66666667,1,0.9167,"0"
3,6,0,3,17,1,1,2,3,0.5,263,1,0,0.997019374,1,2,4,84,5,2,"0"
4,2,0,4,8,4,1,3,0,0.666666667,55,1,0,0.7,0.375,1,2,12.25,6,2,"0"
4,8,0,13,39,4,3,13,4,0.666666667,237,1,0,0.996515679,0.666666667,0,0,58,19,5.25,"0"
1,1,0,35,1,0,35,1,1,2,1,0,0,0,1,0,0,0,1,1,"0"
19,1,36,51,30,147,47,7,19,0.888888889,240,0.5,4,0,0.233082707,0,0,11.31578947,6,1.6316,"0"
6,6,0,7,35,5,3,6,1,0.833333333,229,1,2,0.992378049,0.333333333,0,0,36.16666667,1,0.8333,"0"
2,2,0,9,6,1,3,6,1,1,54,0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,"0"
4,1,0,13,20,0,5,10,4,0.555555556,301,0.333333333,2,0,0.357142857,0,0,73.5,2,1,"0"
2,1,0,8,2,1,7,1,2,2,2,0,0,0,0.7,0,0,0,1,1,"0"
14,1,0,9,45,61,3,6,11,0.769230769,425,1,1,0,0.294871795,0,0,29.14285714,8,2.4286,"0"
5,1,0,9,14,0,8,2,0,0,82,1,0,0,0.466666667,0,0,15.2,4,2,"0"
14,1,0,9,45,61,3,6,11,0.769230769,425,1,1,0,0.294871795,0,0,29.14285714,8,2.4286,"0"
5,3,0,4,18,8,0,4,5,0.375,176,1,2,0.818181818,0.366666667,2,3,33,7,2.6,"0"
4,2,0,4,8,4,1,3,0,0.666666667,55,1,0,0.7,0.375,1,2,12.25,6,2,"0"
5,6,0,7,46,4,1,7,1,0.568181818,395,1,2,0.994056464,0.5,2,4,75.8,6,3.2,"0"
3,2,0,4,8,0,1,3,0,0.5,77,1,0,0.777777778,0.444444444,1,2,24,5,2,"0"
2,2,0,9,7,1,1,8,2,2,24,0,0,0.947368421,0.625,1,1,11,1,0.5,"0"
3,2,0,4,9,1,1,3,0,0.5,106,1,0,0.777777778,0.444444444,1,2,34,11,4,"0"
2,2,0,4,3,1,3,1,1,1,10,0,0,0.947368421,0.75,0,0,3.5,1,0.5,"0"
12,2,0,5,36,24,3,2,7,0.818181818,253,0.666666667,0,0.592592593,0.395833333,1,2,19.83333333,4,1.5833,"0"
4,1,0,2,7,0,1,1,3,0,59,1,0,0,0.666666667,0,0,13.25,3,1.75,"0"
6,5,0,10,29,5,5,9,1,0.7,140,1,3,0.992401216,0.388888889,0,0,21.66666667,2,1,"0"
26,1,0,10,38,311,7,3,23,0.873333333,177,1,1,0,0.16,0,0,5.576923077,3,1.1923,"0"
6,1,0,2,40,13,0,2,5,0.6,374,0,0,0,0.28,0,0,61.16666667,11,3,"0"
31,1,0,11,47,377,9,3,30,0.922807018,382,1,6,0,0.13030303,0,0,10.70967742,5,1.2258,"0"
14,2,0,8,35,37,5,4,11,0.760683761,327,0.888888889,1,0.824324324,0.224489796,0,0,21.71428571,9,1.7857,"0"
7,1,1,8,19,21,4,4,7,1,70,1,1,0,0.785714286,0,0,8.857142857,4,1.2857,"0"
14,1,0,19,27,0,18,1,10,0.653846154,386,0.125,1,0,0.342857143,0,0,26,6,2.3571,"0"
29,6,2,26,94,240,23,6,15,0.790816327,621,1,1,0.969400245,0.221674877,3,7,20.17241379,15,2.4483,"0"
4,2,0,13,14,6,4,9,2,2,113,0,0,0.857142857,0.6,1,1,27.25,1,0.75,"0"
11,7,0,11,64,29,2,10,4,0.814285714,396,1,0,0.984984985,0.363636364,0,0,34.36363636,4,1.3636,"0"
4,6,0,5,39,0,1,4,3,0.7,507,1,10,0.997019374,1,3,5,120.75,6,2,"0"
2,8,0,13,28,1,3,13,2,2,120,0,0,0.998835856,0.75,3,4,59,8,4,"0"
5,2,0,10,21,4,2,8,4,0.625,187,0,0,0.818181818,0.44,1,1,35.6,1,0.8,"0"
14,2,0,7,35,37,4,4,11,0.760683761,429,0.888888889,1,0.824324324,0.224489796,0,0,29,5,1.5,"0"
4,1,0,14,5,0,14,0,4,0.666666667,28,1,0,0,0.5,0,0,5.25,1,0.75,"0"
6,5,0,16,50,1,6,11,2,0.55,546,1,1,0.993055556,0.3,0,0,89.33333333,5,1.8333,"0"
4,3,0,1,8,4,1,0,4,1,82,0,0,0.857142857,0.35,2,2,18.5,1,0.75,"0"
2,2,0,6,9,1,1,5,1,2,24,0,0,0.954545455,0.75,0,0,11,1,0.5,"0"
20,1,0,23,79,102,7,19,8,0.771929825,1578,0.555555556,1,0,0.252631579,0,0,77.45,5,1.8,"0"
6,1,0,4,7,0,3,1,6,0.133333333,118,1,0,0,0.5,0,0,18.16666667,4,2,"0"
5,7,5,8,27,8,6,3,5,0.625,121,1,0,0.995359629,0.6,2,2,22.8,6,1.8,"0"
14,7,0,7,55,67,3,7,4,0.888888889,356,0.888888889,1,0.980568012,0.285714286,0,0,23.78571429,3,1.0714,"0"
2,2,0,2,6,1,1,2,2,2,65,0,0,0.888888889,0.625,0,0,31.5,7,3.5,"0"
5,7,0,6,40,6,3,4,3,0.75,214,1,0,0.993939394,0.3,2,5,41.4,1,0.8,"0"
3,2,0,4,9,1,1,3,0,0.5,106,1,0,0.777777778,0.444444444,1,2,34,11,4,"0"
7,2,0,16,17,19,8,8,6,0.333333333,53,0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,"0"
4,2,0,2,6,0,2,0,3,2,83,0,0,0.842105263,0.5625,1,11,19.75,3,1.25,"0"
2,2,0,1,5,1,0,1,2,2,14,0,0,0.923076923,0.75,0,0,6,1,0.5,"0"
2,2,0,1,4,1,0,1,2,2,16,0,0,0.75,0.75,1,1,7,2,1,"0"
4,2,0,4,8,4,1,3,0,0.666666667,55,1,0,0.7,0.375,1,2,12.25,6,2,"0"
5,2,0,7,22,4,1,6,3,0.625,93,1,0,0.636363636,0.6,0,0,17.2,4,1.4,"0"
7,2,0,4,21,0,1,3,0,0.541666667,300,1,1,0.538461538,0.333333333,1,3,41.28571429,16,4.7143,"0"
6,6,0,8,38,0,4,5,3,0.68,253,0.4,0,0.994993742,0.32,2,11,40.33333333,8,2.5,"0"
4,2,0,4,8,4,1,3,0,0.666666667,55,1,0,0.7,0.375,1,2,12.25,6,2,"0"
45,2,0,34,107,928,13,25,26,0.93006993,2533,0.461538462,2,0.152173913,0.231060606,1,2,55,9,1.7778,"0"
6,1,0,3,11,9,1,3,5,0.488888889,135,1,3,0,0.333333333,0,0,20,6,1.6667,"0"
6,1,0,4,8,0,4,0,6,0.5,66,1,0,0,0.75,0,0,9.666666667,2,1,"0"
3,1,0,5,3,3,4,1,3,2,3,0,0,0,0.444444444,0,0,0,1,1,"0"
3,6,0,6,18,3,5,2,1,2,66,0,0,0.997382199,0.444444444,0,0,21,2,1,"0"
9,6,1,17,34,26,15,3,8,0.708333333,142,1,0,0.9921875,0.375,3,15,14.44444444,3,1.2222,"0"
6,8,0,27,35,13,3,24,4,0.933333333,233,1,3,0.997028232,0.5,1,1,37.33333333,3,0.6667,"0"
11,1,2,20,37,29,12,13,8,0.45,353,0,2,0,0.214876033,0,0,30.90909091,7,1.6364,"0"
3,1,0,3,8,0,3,0,3,0,24,0,0,0,0.666666667,0,0,6.666666667,1,0.6667,"0"
8,1,0,2,11,0,2,0,0,0.688311688,256,0,1,0,0.265625,0,0,29.625,12,2.75,"0"
5,1,0,5,5,10,4,1,5,2,5,0,0,0,1,0,0,0,1,1,"0"
5,2,0,5,22,0,1,4,0,0.125,206,1,0,0.7,0.35,1,3,39.8,11,4,"0"
6,1,0,4,8,0,4,0,6,0.5,66,1,0,0,0.75,0,0,9.666666667,2,1,"0"
5,1,0,3,23,0,1,2,3,0.375,239,1,0,0,0.5,0,0,46,6,3,"0"
6,1,0,5,18,0,2,3,0,0,176,1,0,0,0.583333333,0,0,28.16666667,3,2.1667,"0"
11,6,0,8,53,25,2,8,1,0.716666667,349,1,0,0.985272459,0.5,3,5,30.18181818,6,1.9091,"0"
12,7,0,12,92,28,4,11,2,0.843434343,1013,0.888888889,1,0.983433735,0.214285714,0,0,81.91666667,9,2.6667,"0"
5,6,0,4,35,0,2,3,3,0.714285714,406,1,0,0.994056464,0.5,3,5,77.4,5,1.8,"0"
4,4,0,2,24,0,1,1,3,0.444444444,195,1,0,0.995377504,0.375,1,3,46.25,2,1.25,"0"
1,2,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,"0"
5,2,0,5,13,4,3,3,4,0.875,52,0.25,0,0.5,0.5,1,1,8.6,1,0.6,"0"
6,5,0,16,50,1,6,11,2,0.55,546,1,1,0.993055556,0.3,0,0,89.33333333,5,1.8333,"0"
5,2,0,7,20,4,1,6,2,0.5,155,0,0,0.818181818,0.366666667,0,0,29.8,10,3.8,"0"
2,2,0,2,6,1,1,2,2,2,65,0,0,0.875,0.625,0,0,31.5,5,2.5,"0"
2,2,0,9,7,1,1,8,1,1,28,0,0,0.947368421,0.625,1,1,12.5,1,0.5,"0"
6,1,0,6,8,15,3,3,6,2,24,0,0,0,0.555555556,0,0,3,2,1,"0"
15,3,3,53,23,43,53,1,11,0.5,154,0,1,0.566666667,0.577777778,1,2,9.133333333,3,1.3333,"0"
2,2,0,12,22,1,1,11,1,2,185,0,0,0.947368421,0.625,1,2,91.5,1,0.5,"0"
11,4,0,4,23,23,2,2,10,0.533333333,492,0.333333333,1,0.764705882,0.272727273,2,4,43.18181818,14,3.2727,"0"
4,2,0,2,6,0,2,0,3,2,83,0,0,0.842105263,0.5625,1,11,19.75,3,1.25,"0"
5,2,0,4,18,8,1,4,2,0.75,106,0,0,0.714285714,0.333333333,1,2,20,3,1.2,"0"
6,1,0,4,8,0,4,0,6,0.5,66,1,0,0,0.75,0,0,9.666666667,2,1,"0"
6,6,0,8,38,0,4,5,3,0.68,253,0.4,0,0.994993742,0.32,2,11,40.33333333,8,2.5,"0"
5,2,0,10,21,4,2,8,4,0.625,187,0,0,0.818181818,0.44,1,1,35.6,1,0.8,"0"
86,2,0,8,95,3655,0,8,84,2,686,0,0,0.105263158,0.05620155,0,0,6.976744186,3,1.0233,"0"
14,2,0,7,35,37,4,4,11,0.760683761,429,0.888888889,1,0.824324324,0.224489796,0,0,29,5,1.5,"0"
5,3,0,11,6,2,11,0,5,0.75,36,1,0,0.80952381,0.466666667,1,1,5.4,1,0.8,"0"
3,6,0,4,30,1,0,4,3,0.5,335,1,10,0.997019374,1,2,4,105.6666667,1,0.6667,"0"
10,7,0,9,67,19,4,9,3,0.711111111,375,1,1,0.986466165,0.26,0,0,36,3,1.6,"0"
2,2,0,7,6,1,1,6,1,2,28,0,0,0.947368421,0.625,1,1,13,1,0.5,"0"
6,1,0,5,26,15,5,1,6,2,193,0,0,0,0.233333333,0,0,31.16666667,5,2.3333,"0"
9,1,3,10,25,22,9,5,6,0.583333333,121,1,0,0,0.208333333,0,0,12.11111111,3,1.3333,"0"
1,4,0,17,2,0,17,0,1,2,5,0,0,1,1,0,0,4,0,0,"0"
1,1,0,31,1,0,31,1,1,2,1,0,0,0,1,0,0,0,1,1,"0"
8,7,0,6,58,20,2,6,3,0.8,293,1,0,0.989393939,0.375,3,6,35,5,1.375,"0"
9,1,2,10,12,30,10,2,7,0.75,31,1,1,0,0.266666667,0,0,2.333333333,1,0.8889,"0"
6,1,0,3,11,9,1,3,5,0.6,113,1,3,0,0.333333333,0,0,16.33333333,5,1.5,"0"
11,2,0,7,30,25,3,6,9,0.833333333,198,1,0,0.615384615,0.386363636,1,2,16.72727273,4,1.8182,"0"
11,2,0,3,24,25,2,1,7,0.833333333,177,0,0,0.64,0.303030303,2,3,14.81818182,6,2,"0"
5,2,0,12,35,6,1,11,1,0.625,221,0,0,0.818181818,0.4,1,1,42.8,1,0.8,"0"
2,8,0,13,28,1,3,13,2,2,120,0,0,0.998835856,0.75,3,4,59,8,4,"0"
50,1,0,5,66,3,1,4,6,0.75170068,6280,0.166666667,1,0,0.5,0,0,124.12,167,8.76,"0"
8,2,0,17,25,4,4,14,2,0.482142857,252,0,4,0.72,0.45,1,1,29.5,4,1.375,"0"
407,1,0,47,494,0,1,47,83,0.722068966,23683,0.8,8,0,0.183865684,0,0,57.12776413,28,4.8894,"0"
11,2,0,2,23,25,1,1,7,0.833333333,167,0.666666667,0,0.64,0.303030303,2,2,13.90909091,4,1.5455,"0"
2,2,0,13,25,1,1,12,1,2,214,0,0,0.947368421,0.625,1,2,106,1,0.5,"0"
19,6,0,12,60,125,11,8,7,0.916666667,336,1,1,0.97309417,0.197368421,3,6,16.15789474,3,1.0526,"0"
1,1,0,8,1,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,"0"
5,3,0,4,18,8,0,4,5,0.375,176,1,2,0.818181818,0.366666667,2,3,33,7,2.6,"0"
5,1,4,5,11,10,4,1,5,2,48,0,0,0,0.45,0,0,8.6,2,1.6,"0"
1,2,0,2,2,0,1,1,1,2,6,0,0,1,1,0,0,4,0,0,"0"
1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,"0"
3,1,0,11,29,3,2,11,3,2,157,0,0,0,0.666666667,0,0,51.33333333,10,3.6667,"0"
6,1,0,2,41,13,0,2,5,0.6,372,0,0,0,0.28,0,0,60.83333333,11,3,"0"
4,2,0,2,6,6,2,0,3,2,83,0,0,0.842105263,0.5625,1,11,19.75,3,1.25,"0"
2,1,0,6,2,1,6,1,2,2,2,0,0,0,1,0,0,0,1,1,"0"
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,"0"
7,3,0,12,23,5,2,10,7,0.833333333,191,1,2,0.727272727,0.314285714,2,2,25.14285714,6,1.7143,"0"
6,2,0,4,20,13,1,3,5,0.95,126,0.75,0,0.807692308,0.541666667,1,3,19.33333333,4,1.3333,"0"
11,2,0,5,34,41,1,5,4,0.91,321,0.6,0,0.795918367,0.272727273,1,1,27.27272727,7,1.6364,"0"
3,2,0,11,18,3,1,10,1,1,273,0,0,0.9,0.533333333,1,1,89.66666667,1,0.6667,"0"
118,1,0,13,180,6075,12,1,27,0.921125975,5189,0.717391304,1,0,0.138067061,0,0,42.19491525,9,1.5678,"0"
5,5,0,14,45,6,4,11,1,0.833333333,458,1,3,0.994436718,0.32,0,0,90,3,1.4,"0"
4,2,0,12,21,6,1,11,1,1,279,0,0,0.857142857,0.45,1,1,68.5,4,2.25,"0"
6,8,0,7,14,15,3,4,4,1,147,1,2,0.997028232,0.5,1,2,23.16666667,1,0.3333,"0"
26,1,0,10,38,311,7,3,23,0.873333333,177,1,1,0,0.16,0,0,5.576923077,3,1.1923,"0"
1,1,0,12,1,0,12,0,0,2,617,0,0,0,0,0,0,496,0,0,"0"
4,2,0,10,8,4,4,6,2,0.666666667,37,0,0,0.857142857,0.5,0,0,8,2,1,"0"
6,2,0,4,22,3,1,3,0,1.0625,283,0,0,0.636363636,0.285714286,1,2,43.5,24,5,"0"
6,1,0,6,8,15,3,3,6,2,24,0,0,0,0.555555556,0,0,3,2,1,"0"
3,2,0,6,9,0,4,2,3,0,36,1,0,0.6,0.666666667,1,1,10.66666667,1,0.6667,"0"
31,1,0,3,44,139,3,0,25,0.470588235,1283,0.705882353,0,0,0.301075269,0,0,39.83870968,7,1.4516,"0"
13,6,0,9,56,44,3,9,1,0.763888889,316,1,1,0.982378855,0.384615385,4,12,22.84615385,5,1.2308,"0"
9,1,3,10,25,22,9,5,6,0.583333333,121,1,0,0,0.208333333,0,0,12.11111111,3,1.3333,"0"
5,2,0,6,13,4,4,3,4,0.875,52,0.25,0,0.5,0.5,1,1,8.6,1,0.6,"0"
9,2,0,18,44,14,4,18,2,0.75,352,1,4,0.384615385,0.234567901,1,1,37.44444444,11,2.7778,"0"
1,4,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,4,0,0,"0"
12,6,0,12,42,44,10,9,3,0.883116883,211,1,1,0.983383686,0.236111111,0,0,16,2,1,"0"
3,1,0,3,4,3,1,2,2,1,13,0,1,0,0.625,0,0,3,1,0.3333,"0"
7,8,0,11,31,21,1,11,5,2,157,0,0,0.993055556,0.314285714,1,7,21.42857143,6,2.2857,"0"
15,3,3,53,23,43,53,1,11,0.5,154,0,1,0.566666667,0.577777778,1,2,9.133333333,3,1.3333,"0"
8,2,0,18,38,28,1,17,1,2,269,0,0,0.72,0.363636364,1,1,32.625,1,0.875,"0"
11,2,0,7,30,25,3,6,9,0.833333333,198,1,0,0.615384615,0.386363636,1,2,16.72727273,4,1.8182,"0"
16,1,2,20,25,88,19,1,9,0.833333333,119,0,0,0,0.322916667,0,0,6.1875,5,1.0625,"0"
2,2,0,10,9,1,1,9,2,2,106,0,0,0.947368421,0.625,2,2,52,1,0.5,"0"
4,2,0,2,6,0,2,0,3,2,83,0,0,0.842105263,0.5625,1,11,19.75,3,1.25,"0"
1,4,0,17,2,0,17,0,1,2,5,0,0,1,1,0,0,4,0,0,"0"
4,1,0,14,5,0,14,0,4,0.666666667,28,1,0,0,0.5,0,0,5.25,1,0.75,"0"
15,1,1,28,47,69,12,19,10,0.635714286,523,0.7,3,0,0.195833333,0,0,33.2,3,0.9333,"0"
11,2,0,13,104,11,2,13,3,0.914285714,1460,0.333333333,3,0.333333333,0.236363636,0,0,129.8181818,19,5.4545,"0"
11,2,0,13,104,11,2,13,3,0.914285714,1460,0.333333333,3,0.333333333,0.236363636,0,0,129.8181818,19,5.4545,"0"
6,6,0,8,38,0,4,5,3,0.68,253,0.4,0,0.994993742,0.32,2,11,40.33333333,8,2.5,"0"
25,1,0,10,37,290,7,3,22,0.888888889,161,1,1,0,0.157407407,0,0,5.2,3,1.16,"0"
10,2,0,11,36,13,4,8,9,0.694444444,291,0.75,1,0.829787234,0.377777778,2,2,27.7,4,1.7,"0"
5,1,0,4,17,0,4,2,4,0.375,130,0.5,0,0,0.533333333,0,0,24.6,4,2,"0"
3,2,0,4,9,1,1,3,0,0.5,71,1,0,0.777777778,0.444444444,1,2,22.33333333,6,2.3333,"0"
3,6,0,8,14,3,6,3,3,2,46,0,0,0.997382199,0.833333333,0,0,14.33333333,1,0.6667,"0"
1,4,0,1,2,0,0,1,1,2,5,0,0,1,1,0,0,4,0,0,"0"
5,1,0,6,17,0,3,3,5,0.65625,96,0,1,0,0.533333333,0,0,16.6,2,1,"0"
3,3,0,3,7,3,0,3,3,2,33,0,0,1,0.75,0,0,10,0,0,"0"
3,2,0,11,13,3,1,10,1,1,101,0,0,0.9,0.444444444,1,1,32.33333333,6,2.3333,"0"
5,7,0,6,45,2,1,5,4,0.611111111,368,1,2,0.993939394,0.4,0,0,70.8,6,2.6,"0"
1,1,0,12,2,0,10,2,1,2,16,0,1,0,1,0,0,12,0,0,"0"
9,1,2,9,24,6,4,7,8,0.375,174,1,0,0,0.296296296,0,0,18.22222222,6,1.8889,"0"
