"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
10,1,0,0,15,37,0,0,10,0.777777778,64,1,0,0,0.375,0,0,5,1,0.8,"0"
38,4,0,3,49,703,0,3,38,2,229,0,0,0.717557252,0.294736842,1,3,5.026315789,3,1.0789,"0"
20,1,0,2,20,190,1,1,20,2,20,0,0,0,0.375,0,0,0,1,1,"0"
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
2,1,0,4,2,1,1,3,2,2,2,0,0,0,1,0,0,0,1,1,"0"
13,1,0,0,30,4,0,0,11,0.733333333,238,0.8,2,0,0.375,0,0,16.92307692,4,1.4615,"0"
3,1,0,5,3,3,5,0,3,2,3,0,0,0,0.583333333,0,0,0,1,1,"0"
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,"0"
23,4,0,5,41,253,0,5,23,0.954545455,183,1,1,0.810344828,0.246376812,1,1,6.913043478,3,1.2174,"0"
2,4,0,4,3,0,4,0,2,0,13,0,0,0.944444444,0.666666667,0,0,5,1,0.5,"0"
10,1,0,7,16,0,6,1,1,0.066666667,471,0,0,0,0.566666667,0,0,45.6,7,2.8,"0"
10,1,0,0,15,37,0,0,10,0.777777778,64,1,0,0,0.375,0,0,5,1,0.8,"0"
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,"0"
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,"0"
38,4,0,3,49,703,0,3,38,2,229,0,0,0.717557252,0.294736842,1,3,5.026315789,3,1.0789,"0"
4,2,0,2,8,4,0,2,2,0.666666667,31,1,1,0.666666667,0.5,0,0,6.5,1,0.5,"0"
20,1,0,2,20,190,1,1,20,2,20,0,0,0,0.375,0,0,0,1,1,"0"
38,1,0,0,38,703,0,0,38,2,38,0,0,0,0.355263158,0,0,0,1,1,"0"
14,1,0,0,14,91,0,0,14,2,14,0,0,0,0.5,0,0,0,1,1,"0"
10,1,0,4,21,0,2,2,10,0,93,1,0,0,0.533333333,0,0,8.2,2,1.1,"0"
7,1,0,1,9,13,1,0,6,1.083333333,720,1,0,0,0.25,0,0,100.1428571,11,3.5714,"0"
17,2,0,3,34,0,1,2,16,0.4625,403,1,0,0.515151515,0.183006536,1,15,22.41176471,8,2.2353,"0"
12,1,0,7,18,0,6,1,3,0.054545455,517,0,0,0,0.416666667,1,1,41.66666667,7,2.75,"0"
6,1,0,10,11,0,8,2,6,0.133333333,240,1,1,0,0.5,0,0,38.5,4,1.1667,"0"
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,"0"
3,3,0,0,4,1,0,0,2,0.5,2145,0,0,0.974358974,1,0,0,713.6666667,1,0.3333,"0"
2,2,0,8,5,1,1,8,1,2,145,0,0,0.75,0.571428571,0,0,71.5,1,0.5,"0"
2,2,0,9,18,0,2,9,1,0,239,1,0,0.75,0.571428571,2,2,118,1,0.5,"0"
8,1,0,6,17,4,3,3,8,0.653061224,184,1,2,0,0.303571429,0,0,21.125,2,1.5,"0"
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.6,0,0,0,1,1,"0"
18,1,0,0,18,153,0,0,18,2,18,0,0,0,0.5,0,0,0,1,1,"0"
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,"0"
17,4,0,2,27,136,0,2,17,2,123,0,0,0.854545455,0.317647059,0,0,6.235294118,3,1.1765,"0"
3,1,0,5,5,0,2,3,3,0,173,1,0,0,0.6,0,0,56,1,0.6667,"0"
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.5,0,0,0,1,1,"0"
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,"0"
2,1,0,22,2,1,22,0,2,2,5,0,0,0,0.6,0,0,0,1,1,"0"
32,3,7,16,77,236,8,11,14,0.650537634,1240,0.833333333,3,0.625,0.180555556,2,25,37.5625,11,2.3438,"0"
18,1,0,0,18,153,0,0,18,2,18,0,0,0,0.5,0,0,0,1,1,"0"
2,2,0,8,5,1,1,8,1,2,145,0,0,0.75,0.571428571,0,0,71.5,1,0.5,"0"
29,1,0,8,37,0,6,2,28,0.813909774,1200,1,2,0,0.333333333,0,0,39.72413793,6,2.8621,"0"
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,"0"
16,1,0,2,16,120,1,1,16,2,16,0,0,0,0.375,0,0,0,1,1,"0"
4,3,0,39,23,4,37,3,2,0.982905983,580,0.051282051,0,0.977777778,0.555555556,1,1,134.25,1,0.5,"0"
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
5,4,0,2,10,10,0,2,5,2,52,0,0,0.959183673,0.6,0,0,9.4,3,1.6,"0"
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,"0"
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
15,4,0,3,38,105,1,2,15,2,195,0,0,0.87037037,0.32,1,1,12,6,1.7333,"0"
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,6,4.555555556,1,0.8889,"0"
2,1,0,4,2,1,1,3,2,2,2,0,0,0,1,0,0,0,1,1,"0"
3,1,0,6,7,1,6,0,0,0.5,42,0,0,0,0.5,0,0,11.66666667,2,0.6667,"0"
36,1,0,7,70,112,2,5,30,0.869387755,3206,1,3,0,0.24691358,0,0,87.08333333,9,3.1667,"0"
13,4,0,2,16,78,1,2,13,2,72,0,0,0.886792453,0.538461538,0,0,4.538461538,1,0.9231,"0"
2,3,0,8,4,1,8,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,"0"
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1,1,"0"
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,"0"
21,4,0,3,28,210,0,3,21,2,118,0,0,0.803921569,0.314285714,1,7,4.619047619,1,0.9524,"0"
23,4,0,2,26,253,0,2,23,2,127,0,0,0.810344828,0.52173913,0,0,4.52173913,1,0.9565,"0"
46,1,0,4,115,683,0,4,27,0.838888889,2103,1,2,0,0.137777778,0,0,44.54347826,19,4.0435,"0"
5,1,3,12,15,8,7,9,3,0.75,191,1,0,0,0.333333333,0,0,36.6,1,0.6,"0"
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.354166667,0,0,0,1,1,"0"
8,4,0,19,12,0,18,1,8,0.285714286,64,1,0,0.818181818,0.4375,0,0,6.75,1,0.5,"0"
11,1,1,1,18,15,1,0,11,0.5,102,1,0,0,0.431818182,0,0,8.090909091,1,0.9091,"0"
6,1,0,5,6,15,3,2,6,2,6,0,0,0,0.375,0,0,0,1,1,"0"
9,1,4,8,11,20,6,2,0,0.825,77,1,3,0,0.518518519,0,0,7,1,0.8889,"0"
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,"0"
5,4,1,7,13,2,4,4,5,0.833333333,52,0.666666667,1,0.951807229,0.4,2,6,8.8,2,1.2,"0"
3,1,0,0,14,3,0,0,2,2,102,0,0,0,0.333333333,0,0,33,1,0.6667,"0"
29,1,0,8,37,0,6,2,28,0.813909774,1200,1,2,0,0.333333333,0,0,39.72413793,6,2.8621,"0"
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,1,1,"0"
5,4,0,2,8,10,0,2,5,2,28,0,0,0.959183673,0.6,0,0,4.6,1,0.8,"0"
3,1,0,9,3,3,9,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,"0"
31,2,0,15,60,0,1,14,24,0.81372549,2714,0.647058824,3,0.194444444,0.188888889,1,4,86,5,1.2581,"0"
18,1,1,6,28,47,5,1,18,0.720588235,357,1,1,0,0.179012346,0,0,18.38888889,3,1.7778,"0"
4,3,0,4,17,0,1,4,1,0.666666667,118,0.5,0,0.94,0.5,1,13,28,7,2.25,"0"
10,1,0,5,44,45,3,2,9,2,377,0,0,0,0.4,0,0,36.7,5,3.5,"0"
1,1,0,4,2,0,4,0,0,2,14,0,0,0,1,0,0,3,0,0,"0"
8,2,0,2,32,10,1,2,7,1.040816327,223,0.214285714,0,0.588235294,0.46875,1,1,25.125,6,1.5,"0"
13,1,0,1,24,8,1,1,9,0.6875,380,1,4,0,0.307692308,0,0,27.61538462,11,4.2308,"0"
8,1,1,3,20,22,1,3,6,0.928571429,108,0.5,0,0,0.285714286,0,0,12.25,1,0.75,"0"
6,2,0,5,14,0,2,3,1,0.2,154,1,2,0.615384615,0.416666667,1,2,24.33333333,1,0.8333,"0"
2,2,0,9,18,0,2,9,1,0,239,1,0,0.75,0.571428571,2,2,118,1,0.5,"0"
11,2,0,11,37,11,2,9,8,0.5,480,1,2,0.333333333,0.284090909,0,0,41.81818182,4,1,"0"
3,1,0,0,14,3,0,0,2,2,102,0,0,0,0.333333333,0,0,33,1,0.6667,"0"
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,"0"
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
7,2,0,7,11,0,7,0,6,0.75,252,1,0,0.6,0.428571429,1,2,33.85714286,2,1,"0"
36,1,0,0,69,246,0,0,35,0.804761905,436,1,6,0,0.125925926,0,0,10.94444444,2,1.1389,"0"
5,4,0,2,8,10,0,2,5,2,28,0,0,0.959183673,0.6,0,0,4.6,1,0.8,"0"
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.5,0,0,0,1,1,"0"
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.555555556,0,0,0,1,1,"0"
19,1,0,9,34,43,4,5,13,0.688888889,549,0.7,4,0,0.277777778,0,0,27.36842105,11,2.6316,"0"
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,"0"
3,1,0,1,5,0,1,0,3,1,224,1,0,0,0.833333333,0,0,72.66666667,8,4.6667,"0"
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,"0"
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
45,2,0,13,63,862,3,10,16,0.896780303,962,0.875,6,0.463414634,0.119298246,1,5,19.84444444,5,1.5556,"0"
5,1,3,12,15,8,7,9,3,0.75,191,1,0,0,0.333333333,0,0,36.6,1,0.6,"0"
30,2,0,11,64,0,1,10,22,0.522988506,2599,0.833333333,3,0.2,0.201149425,1,2,85.23333333,4,1.3,"0"
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
7,2,0,8,30,17,1,7,6,0.740740741,608,1,2,0.444444444,0.333333333,0,0,84.57142857,1,0.7143,"0"
13,4,0,3,18,78,0,3,13,2,73,0,0,0.872340426,0.403846154,1,6,4.615384615,1,0.9231,"0"
5,1,3,12,15,8,7,9,3,0.75,191,1,0,0,0.333333333,0,0,36.6,1,0.6,"0"
19,4,0,3,24,171,0,3,19,2,107,0,0,0.82,0.394736842,1,6,4.631578947,1,0.9474,"0"
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,"0"
9,1,0,9,9,36,9,1,9,1.125,12,0,0,0,0.407407407,0,0,0,1,1,"0"
9,1,4,8,11,20,6,2,0,0.825,77,1,3,0,0.518518519,0,0,7,1,0.8889,"0"
7,4,0,2,11,21,0,2,7,2,43,0,0,0.94,0.571428571,0,0,5.142857143,1,0.8571,"0"
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.375,0,0,0,1,1,"0"
9,4,0,2,15,36,0,2,9,2,52,0,0,0.921568627,0.416666667,0,0,4.777777778,1,0.8889,"0"
5,1,0,4,9,0,3,1,5,0.166666667,233,1,1,0,0.533333333,0,0,45,4,1.4,"0"
9,2,0,6,19,0,2,4,1,0.625,120,1,0,0.5,0.388888889,1,2,12,2,1,"0"
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,"0"
25,4,0,3,32,300,0,3,25,2,142,0,0,0.773584906,0.312,1,7,4.68,1,0.96,"0"
55,1,3,10,125,811,3,7,36,0.787654321,1901,0.933333333,3,0,0.127272727,0,0,33.29090909,13,2.9273,"0"
12,4,0,3,22,66,0,3,12,2,97,0,0,0.895238095,0.316666667,1,1,7.083333333,3,1.25,"0"
11,1,1,1,18,15,1,0,11,0.5,102,1,0,0,0.431818182,0,0,8.090909091,1,0.9091,"0"
1,1,0,7,2,0,7,0,1,2,12,0,0,0,1,0,0,3,0,0,"0"
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,6,4.555555556,1,0.8889,"0"
1,1,0,6,2,0,5,1,1,2,12,0,2,0,1,0,0,3,0,0,"0"
5,4,0,2,11,10,0,2,5,2,30,0,0,0.959183673,0.45,0,0,5,1,0.8,"0"
23,4,0,3,26,253,0,3,23,2,127,0,0,0.788461538,0.52173913,1,6,4.52173913,1,0.9565,"0"
5,4,0,2,8,10,0,2,5,2,28,0,0,0.959183673,0.6,0,0,4.6,1,0.8,"0"
11,3,35,39,20,55,36,4,7,2,93,0,0,0.87804878,0.436363636,2,3,7.454545455,3,1.2727,"0"
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.5,0,0,0,1,1,"0"
3,3,0,0,4,1,0,0,2,0.5,247,0,0,0.974358974,1,0,0,81,1,0.3333,"0"
9,4,0,2,15,36,0,2,9,2,52,0,0,0.921568627,0.416666667,0,0,4.777777778,1,0.8889,"0"
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,"0"
19,1,0,0,19,171,0,0,19,2,19,0,0,0,0.438596491,0,0,0,1,1,"0"
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,"0"
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,"0"
29,1,0,8,37,0,6,2,28,0.813909774,1200,1,2,0,0.333333333,0,0,39.72413793,6,2.8621,"0"
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,"0"
9,4,0,2,12,36,0,2,9,2,50,0,0,0.921568627,0.555555556,0,0,4.555555556,1,0.8889,"0"
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
5,1,0,10,14,0,9,1,4,1.17,206,0.08,0,0,0.5,0,0,35.2,9,2.2,"0"
17,1,0,8,54,134,7,3,5,0.9375,867,0,1,0,0.2125,0,0,49.88235294,19,4.7059,"0"
3,3,0,4,8,0,1,4,1,0.75,40,0.5,0,0.960784314,0.555555556,2,7,11.66666667,1,0.6667,"0"
10,2,0,10,40,15,2,8,7,0.577777778,745,0.9,2,0.333333333,0.275,0,0,72.5,4,1.1,"0"
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,"0"
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,"0"
3,4,0,2,8,3,0,2,3,2,20,0,0,0.979166667,0.5,0,0,5.666666667,1,0.6667,"0"
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,6,4.555555556,1,0.8889,"0"
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
2,2,0,4,10,1,1,3,1,2,76,0,0,0.75,0.625,2,2,37,11,5.5,"0"
36,1,0,0,69,246,0,0,35,0.804761905,436,1,6,0,0.125925926,0,0,10.94444444,2,1.1389,"0"
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,"0"
8,1,0,2,14,0,2,0,7,0.357142857,144,1,0,0,0.625,0,0,16.75,4,1.375,"0"
22,1,0,6,39,89,1,5,12,0.703296703,1528,0.692307692,4,0,0.232142857,0,0,67.86363636,24,4.6818,"0"
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,"0"
8,4,0,19,12,0,18,1,8,0.285714286,64,1,0,0.818181818,0.4375,0,0,6.75,1,0.5,"0"
11,1,0,40,16,25,40,0,11,0.05,191,0,0,0,0.409090909,1,1,16,7,1.1818,"0"
