"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
32.1859492240474,2.26010593608953,0,13.0323389954865,91.8759408225305,1203.65319015272,8.77223305939697,8.04042374435812,7.24393643834628,0.666049205298157,1006.70643873117,0.996849735159776,0.504042374435812,0.205034186202635,0.415311175653901,0.252021187217906,0.252021187217906,28.5871511305805,3.51212712330744,1.25528132120736,"1"
33.9596126377583,1.56726392358541,0,11.8363196179271,43.2982082292438,155.430315062404,8.83631961792707,3,32.9596126377583,0.758153528968492,375.183729022741,1,0,0.0210097749265982,0.372950792358186,0.567263923585415,0.567263923585415,16.3924136202238,2.56726392358541,1.04807697808966,"1"
57.6590138645843,3.64451162307523,0,17.4624371938407,143.375832378399,2526.03750236146,11.8179255707655,13.5780464923009,6.41329302615486,0.779812742626207,1822.67515064054,0.993388720942312,1.05780464923009,0.430293416618041,0.301923222327989,0.528902324615046,0.528902324615046,29.1101488348605,5.17341394769028,1.41368501991227,"1"
28,1,0,15,84,48,10,14,8,0.768382353,839,0.294117647,6,0,0.178571429,0,0,28.35714286,6,1.6154,"1"
41.0343341126572,1.89276261045597,0,16.7855252209119,110.247220747406,892.19632444717,11.2498676546384,15.6069726988208,7.46434243372642,0.804984307132,1262.52658240031,0.417922814901677,5.28578991163522,0.145263068813903,0.166149274886562,0.178552522091195,0.178552522091195,28.6504791457825,6.35710504418239,1.62750586099778,"1"
28,1,0,15,84,48,10,14,8,0.768382353,839,0.294117647,6,0,0.178571429,0,0,28.35714286,6,1.6154,"1"
87.0338527481072,5.04341457178816,0,23.0868291435763,202.876388410572,3871.45281908289,15.6607804005034,21.2781462292187,5.5739512569271,0.934156404197845,2757.1958728563,0.854844108988193,2.76526834256947,0.657911523517779,0.122310203040255,0.808682914357632,0.808682914357632,29.6856933598484,7.61736582871526,1.67022870159345,"1"
101,6,0,25,231,4776,17,23,5,0.973375,3211,0.9875,2,0.813559322,0.109,1,1,30,8,1.6832,"1"
66.6216870166827,3.64532102853991,0,20.2906420570798,161.772438239073,2549.41556458734,13.7034494399559,18.7615778513718,6.41280738287605,0.876836624961032,2093.94029593933,0.660961430841877,3.88374317716807,0.430425116490255,0.141763676176146,0.529064205707982,0.529064205707982,29.2263197678658,7.05812841141596,1.651270553147,"1"
101,6,0,25,231,4776,17,23,5,0.973375,3211,0.9875,2,0.813559322,0.109,1,1,30,8,1.6832,"1"
63.2540598511696,2.85450498759747,0,16.349888715893,82.3753606639802,1235.74536354095,12.2817574813962,7.27252493798733,41.9595663957298,0.921499816309575,1047.68580522016,0.997329671913758,0.427252493798733,0.20292257837827,0.229240291560899,1,1,12.2694974539266,4.06813123449683,1.14594945188165,"1"
53,2,0,14,42,274,11,3,52,0.907407407,460,1,0,0.037037037,0.261904762,1,1,7.452830189,3,1,"1"
44.3309636700433,1.65323854680173,0,14.3467614531983,56.5639810343273,195.631911577191,10.6532385468017,6.81437598518096,36.7424960592762,0.859198877243992,591.422590762144,0.755227209486707,2.08056871918961,0.0241940202277219,0.233007974349065,0.653238546801731,0.653238546801731,14.7016400289069,4.04028435959481,1.21339699829821,"1"
47.9687706422992,1.79875082569197,0,14.201249174308,50.4524653209373,228.517686606385,10.798750825692,5.21374091738835,43.1450363304466,0.87942872967437,536.273437062744,0.857941759300139,1.20749504584819,0.029583363884934,0.245133997541414,0.798750825691968,0.798750825691968,11.6598058535157,3.6037475229241,1.12384874186916,"1"
55.8850813135505,2.24042344279587,0,14.6611644676886,53.360007672105,544.596584866755,11.3606351641938,4.20211721397936,49.1750245471485,0.911372445955504,625.351222782861,0.999248676741263,0.120211721397936,0.0837105772918545,0.252714289675019,1,1,8.80804723681595,3.30052930349484,1.04106432402953,"1"
