"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
2,4,0,3,23,0,1,2,2,0.2,139,1,2,0.983870968,0.75,0,0,66,1,0.5,"1"
1,4,0,1,5,0,1,0,1,2,24,0,0,1,1,0,0,23,0,0,"1"
5,4,0,3,19,0,1,2,5,0.5,132,0,1,0.938461538,0.45,0,0,25,1,0.8,"1"
5.57283525867388,2.57086589653045,0,8.28740231040865,45.582682069391,6.43110346561298,0.285432948265225,8.00196936214343,2,0.606299316276989,497.966583124828,1,7.43110346561298,0.727433598443035,0.499901531892829,0,0,90.4430514108952,28.8681150176562,4.73638222291479,"1"
1.16093108896166,4,0,1.48279326688498,6.93117306753993,0,1,0.482793266884983,1.16093108896166,1.67813782207668,55.5424934364855,0.160931088961661,0.160931088961661,0.997404337316342,0.959767227759585,0,0,36.276814839337,0.160931088961661,0.0804655444808304,"1"
1,4,0,3.97675242484547,9.96125404140912,0,1,2.97675242484547,1,2,137.116592144128,0.992250808281824,1.98450161656365,1,1,0,0,128.178585677873,0,0,"1"
1.99983490630984,3.66672169789672,0,4.99983490630984,17.8320400994271,1.49975235946476,0.833360848948359,4.16647405736148,1.16663915105164,1.80811249264762,216.487040145323,1,3.33311320841312,0.937510318355635,0.900016509369016,0,0,121.572654981936,6.66556604206562,1.07125644645058,"1"
3.00318600004539,3.3322713333182,0,4.00477900006808,22.3609453337267,3.00477900006808,0.666135666659102,3.33864333340898,1.3338643333409,1.61555016144558,219.310635004425,0.333864333340898,3.33864333340898,0.874800874997163,0.799681399995461,0,0,43.5088090485607,13.3545733336359,2.1462802533153,"1"
3.17376819020137,3.27541060326621,0,4.26065228530206,23.8393243150786,3.26065228530206,0.637705301633105,3.62294698366895,1.3622946983669,1.58281216534125,235.942398544634,0.362294698366895,3.62294698366895,0.864139488112414,0.782623180979863,0,0,45.2552457573411,14.4917879346758,2.32904769792142,"1"
3.03966027032584,3.58413589186966,0,4.45552437845618,30.0696898382157,1.87138848658651,0.792067945934832,3.66345643252134,2,0.334840786474778,236.728065410629,1,3.66345643252134,0.909250190479405,0.677223781077191,0,0,69.8318907109266,9.10935010854155,1.73274597573075,"1"
3.10343794804066,3.55862482078373,0,4.54481312725693,30.5033780466765,1.9861883064732,0.779312410391867,3.76550071686506,2,0.343112558002516,242.723167115822,1,3.76550071686506,0.904672599091743,0.672759343637154,0,0,70.066957008808,9.60681599471718,1.80836844375078,"1"
1.40097719943151,4,0,1.80195439886302,12.2175895897672,0,1,0.801954398863018,1.40097719943151,1.27824104102328,70.1123779346235,0.400977199431509,0.801954398863018,0.993532625919099,0.899755700142123,0,0,40.2420195755549,0.400977199431509,0.200488599715754,"1"
1.15667956555262,4,0,1.31335913110524,7.8202321799472,0,1,0.313359131105244,1.15667956555262,1.71797678200528,42.0181500385515,0.156679565552622,0.313359131105244,0.997472910273456,0.960830108611844,0,0,29.7372213187627,0.156679565552622,0.078339782776311,"1"
3.1339400485158,4,0,2.0669700242579,12.4687901698053,0,1,1.0669700242579,3.1339400485158,1.19977248180658,81.6163813099265,0,0.533485012128949,0.967170152853533,0.706583243329078,0,0,24.0669700242579,0.533485012128949,0.426788009703159,"1"
4.0432984335348,4,0,3.2391753916163,16.8474214754533,0,1,2.2391753916163,4.0432984335348,0.85876308742445,133.435052349698,0.2391753916163,1.2391753916163,0.953180023748315,0.581546465388965,0,0,49.8742407280952,0.7608246083837,0.60865968670696,"1"
