"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
9,1,0,9,17,0,7,2,9,0.125,51,1,1,0,0.296296296,0,0,4.555555556,1,0.8889,"0"
4,5,0,2,8,0,0,2,4,0,28,1,0,0.931818182,0.625,1,1,5.75,1,0.75,"0"
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,"0"
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,"0"
6,4,0,5,12,15,0,5,6,2,34,0,0,0.857142857,0.433333333,0,0,4.666666667,1,0.8333,"0"
4,5,0,3,9,0,0,3,4,0.333333333,38,1,0,0.931818182,0.625,2,2,8.25,1,0.75,"0"
8,4,0,6,16,28,1,5,8,2,47,0,0,0.810810811,0.333333333,0,0,4.875,1,0.875,"0"
11,2,0,9,12,45,6,3,11,0.9,54,0.8,1,0.444444444,0.363636364,0,0,3.454545455,1,0.9091,"0"
10,4,0,6,19,45,1,5,10,2,68,0,0,0.769230769,0.285714286,0,0,5.8,2,1,"1"
21,1,0,14,48,110,8,6,21,0.75,181,1,3,0,0.206349206,0,0,7.476190476,3,1.1429,"1"
29,5,0,7,66,290,0,7,29,0.908163265,348,1,1,0.594202899,0.482758621,1,1,10.51724138,1,0.9655,"1"
19,5,0,4,34,101,0,4,19,0.854166667,162,1,2,0.7,0.236842105,1,1,7.105263158,1,0.9474,"1"
7,5,0,2,15,3,0,2,7,0.583333333,67,1,0,0.875,0.428571429,1,1,8.285714286,1,0.8571,"1"
7.88322761002928,4.70559079665691,0,3.17763681337237,16.1776368133724,15.3651865404099,0.294409203343093,2.88322761002928,7.88322761002928,1.00041303783419,67.2944092033431,0.705590796656907,0,0.843860564963078,0.3865129713375,0.705590796656907,0.705590796656907,7.55389712332019,1.29440920334309,0.899171075157728,"1"
13.2636245675385,3.1099205724895,0,8.373545140028,27.6041011326015,64.2850542627275,3.0768519975245,5.2966931425035,13.2636245675385,1.62913357187063,101.526325102895,0.2966931425035,0.8900794275105,0.541005274835006,0.262167211009758,0,0,6.29731421975888,2.2966931425035,1.04239745006375,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
7.02472283411771,4.9917590552941,0,2.03296377882361,15.0329637788236,3.34611967764795,0.00824094470590353,2.02472283411771,7.02472283411771,0.595008004669444,67.0082409447059,0.991759055294096,0,0.874128361615743,0.427394151183694,0.991759055294096,0.991759055294096,8.2652296520144,1.0082409447059,0.858277630998474,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
12.1209697732702,4.11162998806685,0,6.11162998806685,24.246609439142,72.3493470763788,0.888370011933148,5.2232599761337,12.1209697732702,1.878118278301,99.2563966587186,0.111629988066852,0.111629988066852,0.749692409960533,0.307710342764691,0.111629988066852,0.111629988066852,6.32658559895786,1.88837001193315,0.996148765411694,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
9.59413055283949,4.13528981572017,0,5.45884073711932,18.4588407371193,39.3178277397528,0.864710184279829,4.59413055283949,9.59413055283949,1.80833942768466,67.8647101842798,0.135289815720171,0,0.783540268770854,0.30504140255078,0.135289815720171,0.135289815720171,6.13629182768594,1.86471018427983,0.980667085333588,"1"
21,1,0,14,48,110,8,6,21,0.75,181,1,3,0,0.206349206,0,0,7.476190476,3,1.1429,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
21,1,0,14,48,110,8,6,21,0.75,181,1,3,0,0.206349206,0,0,7.476190476,3,1.1429,"1"
20.9930857704021,1.01382845919579,0,13.9654288520105,47.9516003928147,109.968885966809,7.97234308160841,5.9930857704021,20.9930857704021,0.750360116126043,180.93431481882,1,2.99654288520105,0.00241998035926372,0.206454623452396,0.00345711479894817,0.00345711479894817,7.47490813767961,2.9930857704021,1.14222413405681,"1"
21,1,0,14,48,110,8,6,21,0.75,181,1,3,0,0.206349206,0,0,7.476190476,3,1.1429,"1"
20.2967597502284,2.40648049954325,0,10.4837987511419,43.0773182515986,106.835418876028,5.1870390009135,5.29675975022838,20.2967597502284,0.786627096459479,174.31921762717,1,2.64837987511419,0.246134087420069,0.21707112295451,0.351620124885812,0.351620124885812,7.34576496612128,2.29675975022838,1.07415826558482,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
21,1,0,14,48,110,8,6,21,0.75,181,1,3,0,0.206349206,0,0,7.476190476,3,1.1429,"1"
28.3316378910094,4.66581894550472,0,7.58481684536673,64.4961852547713,274.961852547713,0.66836210899055,6.91645473637618,28.3316378910094,0.894949473329971,334.047940974822,1,1.16709052724764,0.544560061157008,0.45966592355572,0.916454736376181,0.916454736376181,10.2631759805319,1.16709052724764,0.980320929766865,"1"
22.3117049653083,1.65585248265415,0,12.8522581553552,50.9513361719437,139.513361719437,6.68829503469169,6.16396312066354,22.3117049653083,0.775932942503734,208.381841150811,1,2.67207375867292,0.0974273616273614,0.251670156264183,0.163963120663539,0.163963120663539,7.97481067231652,2.67207375867292,1.11381294239429,"1"
29,5,0,7,66,290,0,7,29,0.908163265,348,1,1,0.594202899,0.482758621,1,1,10.51724138,1,0.9655,"1"
10.1017642896622,5,0,2.70494642946869,22.1904535805807,43.4639250515029,0,2.70494642946869,10.1017642896622,0.629130873149592,106.61798933614,1,0.140989285893738,0.835410617248978,0.436211242504667,1,1,8.60033569743559,1,0.872383238590881,"1"
29,5,0,7,66,290,0,7,29,0.908163265,348,1,1,0.594202899,0.482758621,1,1,10.51724138,1,0.9655,"1"
24.0276362709701,5,0,5.50829088129103,50.0884360671043,196.022325521335,0,5.50829088129103,24.0276362709701,0.881314192461379,255.514034640044,1,1.49723637290299,0.646809065764891,0.36047998454722,1,1,8.82068170446873,1,0.956500021650456,"1"
27.9426525533199,4.47132627665997,0,7.92517901584506,63.6209682449698,266.209682449698,1.05734744668007,6.86783156916499,27.9426525533199,0.887259074449208,325.927872050554,1,1.26433686167002,0.515668034241557,0.446226022351427,0.867831569164991,0.867831569164991,10.1153104539289,1.26433686167002,0.98894667963013,"1"
29,5,0,7,66,290,0,7,29,0.908163265,348,1,1,0.594202899,0.482758621,1,1,10.51724138,1,0.9655,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
11.4552208855748,5,0,3.012550201267,25.3280120529234,61.120381552726,0,3.012550201267,11.4552208855748,0.64911465560483,123.905321311206,1,0.202510040253401,0.818135767773452,0.439544879433139,1,1,8.73762092763249,1,0.879052088363469,"1"
26.5445667151362,3.77228335756809,0,9.14850412425585,60.4752751090564,234.752751090564,2.45543328486383,6.69307083939202,26.5445667151362,0.859618346834533,296.742830178468,1,1.61385832121596,0.411824701979102,0.397920511269908,0.693070839392021,0.693070839392021,9.58385417866915,1.61385832121596,1.01994923309186,"1"
25.6509382743388,3.32546913716942,0,9.93042900995351,58.4646111172624,214.646111172624,3.34906172566116,6.58136728429236,25.6509382743388,0.841950947847862,278.088336476823,1,1.83726543141529,0.345450125710275,0.367044596951389,0.581367284292355,0.581367284292355,9.24415798145329,1.83726543141529,1.03976544376654,"1"
23.9871755042113,5,0,5.4961526512634,49.9589616134763,195.257617029594,0,5.4961526512634,23.9871755042113,0.881095718085635,254.761464378331,1,1.50128244957887,0.647237128947623,0.35948498746762,1,1,8.80687657896609,1,0.956426787662623,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
16.0674117440358,5,0,3.51123529067263,29.35673526139,77.0505292429589,0,3.51123529067263,16.0674117440358,0.787979779115664,138.78367630695,1,1.51123529067263,0.742766912066145,0.283697368657197,1,1,7.39374458422604,1,0.925332273373869,"1"
21.6050327485427,5,0,4.78150982456282,42.3361047953367,150.235118947458,0,4.78150982456282,21.6050327485427,0.86823295760999,210.453609122895,1,1.73949672514573,0.672439508719412,0.300904162758753,1,1,7.99409465856246,1,0.952115109274862,"1"
9.09286055807024,5,0,2.34881009301171,18.3136958836112,20.0916945575736,0,2.34881009301171,9.09286055807024,0.630568033211605,83.5684794180561,1,0.348810093011707,0.844479116861476,0.395132867331244,1,1,8.07983765212327,1,0.872848775699478,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
26.4997329292819,5,0,6.24991987878457,57.999145373702,242.744952363428,0,6.24991987878457,26.4997329292819,0.89466267340898,301.495032484643,1,1.25002670707181,0.620654999780774,0.421272924289948,1,1,9.66415570055261,1,0.960974516602,"1"
19,5,0,4,34,101,0,4,19,0.854166667,162,1,2,0.7,0.236842105,1,1,7.105263158,1,0.9474,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
19,5,0,4,34,101,0,4,19,0.854166667,162,1,2,0.7,0.236842105,1,1,7.105263158,1,0.9474,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
12.0008530272171,5,0,2.83347550453618,22.9180172930937,43.8402997222729,0,2.83347550453618,12.0008530272171,0.696199807850433,106.590086465469,1,0.833475504536182,0.802070893353084,0.348670581472359,1,1,7.79377573625495,1,0.894731419029809,"1"
7,5,0,2,15,3,0,2,7,0.583333333,67,1,0,0.875,0.428571429,1,1,8.285714286,1,0.8571,"1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
7,5,0,2,15,3,0,2,7,0.583333333,67,1,0,0.875,0.428571429,1,1,8.285714286,1,0.8571,"1"
14.7836585813202,2.77609754819423,0,8.67170735541731,33.3471952273976,62.4893905858044,4.44780490361154,4.22390245180577,14.7836585813202,0.675995935343899,130.381219876464,1,1.66792683885433,0.388521338667488,0.305021292356143,0.444024387048557,0.444024387048557,7.83563878953646,2.11195122590289,1.01599783018152,"1"
16.9780089166015,5,0,3.66300148610026,30.7985141179524,84.4870728189126,0,3.66300148610026,16.9780089166015,0.808531451463744,145.992570589762,1,1.66300148610026,0.729487369966228,0.269148353629501,1,1,7.30416829593364,1,0.932184517097427,"1"
8.8278559660539,5,0,2.30464266100898,17.8941052795853,17.9274903894402,0,2.30464266100898,8.8278559660539,0.624587026779847,81.4705263979267,1,0.304642661008984,0.848343767161714,0.399366963271593,1,1,8.10590639958751,1,0.870854616144556,"1"
7,5,0,2,15,3,0,2,7,0.583333333,67,1,0,0.875,0.428571429,1,1,8.285714286,1,0.8571,"1"
10.3588314577937,5,0,2.76337078586221,22.7863820157945,46.8174831084907,0,2.76337078586221,10.3588314577937,0.632926469092482,109.901438165456,1,0.152674157172441,0.83212953926836,0.436844412868141,1,1,8.62641080428392,1,0.873649878637493,"1"
