"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
4,1,5,9,5,6,5,4,4,2,10,0,0,0,0.4375,0,0,1.5,1,0.75,"0"
2,1,0,4,9,1,1,3,2,2,57,0,0,0,0.625,0,0,27.5,7,3.5,"0"
12,3,2,57,25,14,56,3,9,0.606060606,216,0,2,0.607142857,0.395833333,1,2,16.75,3,1.6667,"0"
13,2,0,1,20,30,1,1,9,0.805555556,115,1,0,0.571428571,0.269230769,0,0,7.384615385,2,1.0769,"0"
4,1,0,3,12,0,2,1,4,0,46,1,0,0,0.5,0,0,10.25,1,0.75,"0"
8,1,0,1,14,8,1,0,6,0.071428571,178,1,1,0,0.425,0,0,20.75,6,1.875,"0"
2,1,0,4,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,"0"
10,2,0,11,24,45,4,7,7,2,99,0,0,0.8875,0.328571429,1,5,8.9,2,1.1,"0"
4,2,0,15,22,6,2,13,1,2,119,0,0,0.85,0.4375,1,1,28.75,1,0.75,"0"
2,2,0,16,25,1,1,15,1,1,179,0,0,0.944444444,0.625,1,1,88,4,2,"0"
2,1,0,2,4,1,2,0,2,2,55,0,0,0,0.5,0,0,26.5,5,2.5,"0"
4,1,0,7,5,6,6,1,3,1,9,0,0,0,0.555555556,0,0,1,1,0.75,"0"
89,2,0,141,269,3550,119,43,66,0.961229947,2699,0.588235294,2,0.570731707,0.103620474,1,10,28.94382022,35,3.2135,"0"
10,2,0,4,29,17,1,4,6,0.728395062,278,1,1,0.653846154,0.3,1,3,25.9,10,2.5,"0"
1,2,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,"0"
3,2,0,9,28,0,1,9,2,0.571428571,177,0.857142857,3,0.75,0.428571429,0,0,55.66666667,2,1,"0"
19,1,0,17,56,157,2,17,7,0.977777778,401,1,2,0,0.342105263,0,0,19.57894737,12,2.8947,"0"
5,7,0,9,30,4,4,6,3,0.85,156,1,3,0.993939394,0.35,0,0,29.2,1,0.8,"0"
2,3,0,9,16,1,1,9,2,2,113,0,0,0.933333333,0.583333333,0,0,55.5,9,4.5,"0"
4,2,0,21,12,0,11,11,2,0,170,0,0,0.85,0.583333333,1,1,41.25,1,0.75,"0"
5,1,1,14,12,6,13,1,4,1.166666667,169,0,2,0,0.35,0,0,27.4,2,0.8,"0"
2,1,0,6,2,1,6,1,2,2,2,0,0,0,1,0,0,0,1,1,"0"
25,1,1,9,60,62,6,6,19,0.729166667,496,1,1,0,0.205714286,0,0,18.6,6,1.92,"0"
9,1,0,7,21,0,5,3,7,0.5,87,1,0,0,0.240740741,0,0,8.444444444,3,1,"0"
8,1,0,2,11,0,2,0,0,0.688311688,256,0,1,0,0.265625,0,0,29.625,12,2.75,"0"
4,2,0,10,8,4,4,6,2,0.666666667,37,0,0,0.85,0.5,0,0,8,2,1,"0"
13,1,0,17,38,72,13,7,2,1.008333333,644,0,2,0,0.208333333,0,0,47.76923077,33,5.0769,"0"
8,1,0,12,16,12,6,6,7,0.75,88,0.5,0,0,0.285714286,0,0,9.5,2,1.125,"0"
39,1,0,49,181,469,34,29,26,0.805555556,2302,1,4,0,0.150641026,0,0,57.56410256,17,3.1795,"0"
74,1,0,154,228,2673,138,26,66,0.95890411,2274,0.5,1,0,0.0793379,0,0,29.59459459,11,2.2162,"0"
118,1,0,1,180,6075,0,1,27,0.921125975,5209,0.717391304,1,0,0.138067061,0,0,42.36440678,9,1.5678,"0"
9,1,3,16,14,28,16,2,8,0.916666667,50,0.333333333,1,0,0.296296296,1,1,4.222222222,3,1.1111,"0"
27,1,0,20,65,65,9,13,0,0.683760684,1240,1,4,0,0.25462963,0,0,44.59259259,24,3.7407,"0"
5,2,1,10,13,4,8,3,4,0.928571429,61,0.142857143,0,0.5,0.5,1,1,9.8,1,0.6,"0"
21,5,0,20,99,130,6,19,5,0.816666667,596,1,3,0.971181556,0.323809524,2,5,26.66666667,10,1.7143,"0"
3,4,0,15,53,0,1,14,3,0,285,1,1,0.916666667,0.666666667,1,7,93.66666667,22,10.6667,"0"
8,1,0,15,76,0,3,13,2,0.745341615,930,1,4,0,0.296703297,0,0,112.375,16,3.5,"0"
37,5,0,45,139,484,24,31,14,0.897569444,775,0.625,5,0.947750363,0.122850123,3,12,19.51351351,6,1.5135,"0"
3,1,0,7,3,3,6,2,3,2,3,0,0,0,0.888888889,0,0,0,1,1,"0"
2,5,0,4,24,0,2,2,0,0.333333333,148,1,1,0.998470948,0.75,0,0,71.5,4,2,"0"
3,1,0,8,23,3,1,8,3,2,101,0,0,0,0.666666667,0,0,32.66666667,5,2,"0"
8,1,2,8,14,8,2,6,7,0.428571429,175,1,0,0,0.4375,0,0,20.75,11,3.125,"0"
20,2,0,12,84,46,9,6,10,0.756578947,798,1,1,0.8,0.248120301,1,8,38.5,8,2.2,"0"
7,1,0,1,19,1,1,0,6,0.75,437,0.5,0,0,0.5,0,0,60,6,3,"0"
8,3,0,9,29,10,2,8,8,2,216,0,0,0.875,0.25,3,12,26,23,3.625,"0"
27,1,0,20,65,65,9,13,0,0.683760684,1240,1,4,0,0.25462963,0,0,44.59259259,24,3.7407,"0"
4,1,0,7,54,4,1,7,3,1,318,1,0,0,0.5,0,0,77.75,9,4.5,"0"
14,6,0,7,56,51,2,7,1,0.890688259,557,1,0,0.980938416,0.5,3,5,37.42857143,5,1.4286,"0"
3,1,0,7,3,3,6,2,3,2,3,0,0,0,0.888888889,0,0,0,1,1,"0"
1,1,0,16,1,0,14,2,1,2,1,0,0,0,1,0,0,0,1,1,"0"
6,5,0,9,29,5,5,6,3,0.666666667,141,1,2,0.992401216,0.5,1,7,22,1,0.8333,"0"
39,1,0,49,181,469,34,29,26,0.805555556,2302,1,4,0,0.150641026,0,0,57.56410256,17,3.1795,"0"
8,1,0,1,14,8,1,0,6,0.071428571,178,1,1,0,0.425,0,0,20.75,6,1.875,"0"
11,7,0,9,71,29,2,8,4,0.814285714,408,1,0,0.984984985,0.363636364,0,0,35.45454545,4,1.3636,"0"
26,1,0,60,81,217,52,16,20,0.876363636,412,0.909090909,3,0,0.105,0,0,14.42307692,8,1.6154,"0"
1,1,0,6,1,0,6,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
4,1,0,1,4,6,1,1,4,2,4,0,0,0,1,0,0,0,1,1,"0"
2,1,0,6,2,1,6,1,2,2,2,0,0,0,1,0,0,0,1,1,"0"
8,1,0,2,11,0,2,0,0,0.688311688,256,0,1,0,0.265625,0,0,29.625,12,2.75,"0"
17,1,0,5,46,130,4,2,15,0.699596774,819,0,3,0,0.522875817,0,0,45.35294118,21,2.1765,"0"
14,2,0,10,33,29,6,5,12,0.721153846,400,1,1,0.824324324,0.224489796,0,0,27,3,1.2143,"0"
4,2,0,11,20,6,1,10,1,1,290,0,0,0.85,0.45,1,1,71.25,4,2.25,"0"
0,1,0,1,0,0,1,0,0,2,179,0,0,0,0,0,0,0,0,0,"0"
15,5,0,27,107,67,17,25,2,0.907142857,564,0.8,4,0.98048048,0.183673469,0,0,35.93333333,3,1.0667,"0"
1,2,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,"0"
0,1,0,1,0,0,1,0,0,2,179,0,0,0,0,0,0,0,0,0,"0"
6,1,0,6,26,15,6,1,6,2,193,0,0,0,0.233333333,0,0,31.16666667,5,2.3333,"0"
2,1,0,4,4,1,0,4,2,2,12,0,0,0,0.75,0,0,5,1,0.5,"0"
23,2,1,3,51,195,3,1,13,0.809090909,300,1,0,0.24137931,0.166007905,0,0,11.82608696,7,1.5652,"0"
2,3,0,9,16,1,1,9,2,2,113,0,0,0.933333333,0.583333333,0,0,55.5,9,4.5,"0"
6,1,0,3,24,0,1,2,4,0.72,218,1,1,0,0.4,0,0,34.5,1,0.6667,"0"
9,2,0,17,71,24,1,17,4,0.7,667,1,1,0.68,0.462962963,2,8,72.55555556,11,3.5556,"0"
4,2,1,6,21,4,1,5,2,0.666666667,129,1,0,0.85,0.625,1,1,30.75,7,2.25,"0"
6,5,0,9,29,5,5,6,3,0.666666667,141,1,2,0.992401216,0.5,1,7,22,1,0.8333,"0"
6,5,0,11,30,5,4,9,1,0.7,139,1,3,0.992401216,0.388888889,0,0,21.5,2,1,"0"
45,1,0,44,85,820,39,7,29,0.636363636,1940,0.25,2,0,0.089712919,1,1,42.02222222,14,2.8,"0"
7,1,0,8,31,19,3,5,5,0.833333333,159,0,0,0,0.208333333,0,0,21.57142857,5,1.8571,"0"
2,2,0,16,25,1,1,15,1,1,179,0,0,0.944444444,0.625,1,1,88,4,2,"0"
3,1,0,4,4,3,4,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,"0"
7,1,0,10,23,19,6,4,7,1.083333333,216,1,0,0,0.285714286,0,0,29.28571429,85,25.1429,"0"
8,8,0,12,20,28,3,9,5,2,146,0,0,0.994074074,0.46875,1,3,17.25,1,0.5,"0"
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,"0"
7,2,0,4,21,15,1,4,4,0.833333333,141,0.5,0,0.886363636,0.458333333,1,2,18.85714286,5,1.5714,"0"
20,5,1,14,75,104,7,13,8,0.589473684,391,0.8,3,0.972712681,0.204678363,3,4,18.3,5,1.9,"0"
5,2,1,10,13,4,8,3,4,0.928571429,61,0.142857143,0,0.5,0.5,1,1,9.8,1,0.6,"0"
7,1,1,8,19,21,4,4,7,1,70,1,1,0,0.785714286,0,0,8.857142857,4,1.2857,"0"
7,1,0,1,19,1,1,0,6,0.75,437,0.5,0,0,0.5,0,0,60,6,3,"0"
13,2,0,1,20,30,1,1,9,0.805555556,115,1,0,0.571428571,0.269230769,0,0,7.384615385,2,1.0769,"0"
32,1,0,6,53,0,2,6,17,0.853046595,2884,0.925925926,13,0,0.204301075,0,0,88.28125,40,6.5,"0"
10,4,0,16,25,23,11,6,10,0.5,135,0,0,0.777777778,0.328571429,1,2,12.3,2,1.1,"0"
3,1,0,13,38,3,4,13,3,2,191,0,0,0,0.666666667,0,0,62.66666667,9,3.3333,"0"
2,1,0,4,2,1,3,2,2,2,2,0,0,0,1,0,0,0,1,1,"0"
4,2,0,4,6,2,1,3,4,0.666666667,26,1,0,0.5,0.4375,0,0,5,1,0.75,"0"
4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.833333333,0,0,0,1,1,"0"
5,3,0,1,6,2,1,0,5,0.75,36,1,0,0.80952381,0.466666667,1,1,5.4,1,0.8,"0"
20,2,1,5,55,60,5,0,16,0.684210526,320,1,0,0.457142857,0.23125,1,1,14.75,5,1.7,"0"
8,1,2,8,32,0,6,3,8,0.571428571,224,0.25,0,0,0.35,0,0,26.5,3,1.875,"0"
9,1,1,3,10,36,1,2,9,2,20,0,0,0,0.814814815,0,0,1.222222222,1,0.8889,"0"
5,2,0,7,12,0,5,3,4,0.8,60,0.4,0,0.5,0.4375,1,1,10,1,0.6,"0"
2,2,0,4,6,0,0,4,2,0,44,1,0,0.857142857,0.666666667,0,0,19.5,1,0.5,"0"
2,2,0,4,3,1,3,2,2,2,8,0,0,0.888888889,0.625,0,0,3,1,0.5,"0"
13,1,0,57,28,0,56,2,13,0,161,1,0,0,0.487179487,0,0,11.30769231,2,1.0769,"0"
8,1,0,6,8,28,6,0,8,2,8,0,0,0,0.325,0,0,0,1,1,"0"
3,1,0,13,4,3,12,3,2,1,16,0,2,0,0.666666667,0,0,3.666666667,1,0.6667,"0"
7,3,0,16,73,1,1,16,2,2,828,0,0,0.7,0.238095238,1,1,117.2857143,6,1.5714,"0"
5,1,0,2,5,10,1,1,5,2,5,0,0,0,0.64,0,0,0,1,1,"0"
16,1,2,29,26,88,28,1,9,0.833333333,119,0,0,0,0.322916667,0,0,6.1875,5,1.0625,"0"
2,8,0,4,3,1,2,2,2,2,13,0,0,1,0.75,0,0,5.5,0,0,"0"
3,2,0,7,10,3,2,6,2,2,52,0,0,0.714285714,0.555555556,1,3,16.33333333,3,1.3333,"0"
5,1,0,2,17,4,1,1,3,0.5,133,1,0,0,0.433333333,0,0,24.8,3,2,"0"
3,1,0,4,4,3,4,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,"0"
5,2,0,10,21,4,2,8,4,0.625,187,0,0,0.80952381,0.44,1,1,35.6,1,0.8,"0"
5,1,0,2,5,10,1,1,5,2,5,0,0,0,0.64,0,0,0,1,1,"0"
6,1,0,3,24,0,1,2,4,0.72,218,1,1,0,0.4,0,0,34.5,1,0.6667,"0"
4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.833333333,0,0,0,1,1,"0"
5,1,1,14,13,10,4,10,5,1,34,1,1,0,0.292307692,0,0,5.6,1,0.8,"0"
10,6,0,6,58,17,2,6,3,0.922222222,269,0.8,1,0.986725664,0.45,4,12,24.9,1,0.9,"0"
12,6,0,9,58,26,1,9,1,0.480519481,748,1,3,0.983823529,0.5,2,4,59.58333333,3,1.4167,"0"
13,1,0,17,38,72,13,7,2,1.008333333,644,0,2,0,0.208333333,0,0,47.76923077,33,5.0769,"0"
351,1,0,51,443,41713,1,51,88,0.602857143,12535,0.538461538,8,0,0.126305793,0,0,34.67521368,18,2.8091,"0"
1,4,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,4,0,0,"0"
21,1,0,30,67,0,15,18,18,0.5,411,1,1,0,0.2875,0,0,18.47619048,6,1.3333,"0"
27,1,0,20,65,65,9,13,0,0.683760684,1240,1,4,0,0.25462963,0,0,44.59259259,24,3.7407,"0"
14,1,0,9,63,0,4,6,1,0.269230769,721,0.5,1,0,0.30952381,0,0,50.35714286,19,4.1429,"0"
3,2,0,7,8,0,5,2,3,0,29,1,0,0.6,0.666666667,1,1,8.333333333,1,0.6667,"0"
2,2,0,4,3,1,3,2,2,2,8,0,0,0.888888889,0.625,0,0,3,1,0.5,"0"
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,"0"
7,1,0,40,7,21,40,0,7,2,7,0,0,0,0.523809524,0,0,0,1,1,"0"
8,1,0,1,47,10,0,1,3,0.357142857,473,1,0,0,0.354166667,0,0,57.875,20,6.125,"0"
10,7,0,10,69,19,4,10,3,0.740740741,403,1,2,0.986466165,0.26,0,0,38.7,4,1.7,"0"
23,1,0,25,98,95,8,22,13,0.842424242,734,0.8,3,0,0.217391304,0,0,30.26086957,9,2.2174,"0"
12,1,0,3,25,0,2,1,0,0.436363636,212,1,0,0,0.395833333,0,0,16.25,3,1.3333,"0"
15,3,1,16,87,0,5,12,7,0.664285714,1296,1,1,0.363636364,0.4,0,0,84.73333333,25,8.4,"0"
20,1,0,15,45,62,14,5,9,0.845864662,603,0.785714286,5,0,0.172222222,0,0,28.45,14,3,"0"
44,5,1,35,88,884,20,18,34,0.97127223,658,0.705882353,2,0.938218391,0.175,0,0,13.56818182,12,1.8182,"0"
5,6,0,8,35,0,5,5,3,0.65,183,0.4,0,0.996240602,0.35,2,11,34.6,4,1.4,"0"
5,2,0,10,21,4,2,8,4,0.625,187,0,0,0.80952381,0.44,1,1,35.6,1,0.8,"0"
2,2,0,7,7,1,1,6,1,2,32,0,0,0.944444444,0.625,1,1,15,1,0.5,"0"
2,2,0,1,4,1,0,1,1,2,14,0,0,0.8,0.666666667,1,1,6,1,0.5,"0"
5,2,0,4,11,10,0,4,5,2,44,0,0,0.6,0.9,1,1,7.8,2,1,"0"
11,6,0,11,70,47,3,10,8,0.911111111,672,1,11,0.985272459,0.272727273,3,5,57.63636364,3,1.3636,"0"
3,2,0,9,28,0,1,9,2,0.571428571,177,0.857142857,3,0.75,0.428571429,0,0,55.66666667,2,1,"0"
4,1,0,4,9,0,4,0,3,0.555555556,49,1,0,0,0.555555556,0,0,10.5,2,0.75,"0"
4,2,0,9,9,4,3,6,2,1,47,0,0,0.894736842,0.6,1,1,10,2,0.75,"0"
2,1,0,4,9,1,1,3,2,2,57,0,0,0,0.625,0,0,27.5,7,3.5,"0"
23,1,0,6,57,41,2,5,7,0.935992579,1257,0.306122449,10,0,0.222727273,0,0,51.52173913,12,3.0435,"0"
3,1,0,13,38,3,4,13,3,2,191,0,0,0,0.666666667,0,0,62.66666667,9,3.3333,"0"
68,5,0,75,291,1812,39,59,42,0.937619594,2351,0.666666667,7,0.909470752,0.113662457,4,15,33,21,2.5441,"0"
21,5,0,20,99,130,6,19,5,0.816666667,596,1,3,0.971181556,0.323809524,2,5,26.66666667,10,1.7143,"0"
1,3,0,2,2,0,2,0,1,2,5,0,0,1,1,0,0,4,0,0,"0"
3,1,0,13,38,3,4,13,3,2,191,0,0,0,0.666666667,0,0,62.66666667,9,3.3333,"0"
4,1,0,3,22,6,2,2,2,2,105,0,0,0,0.666666667,0,0,25.25,4,2,"0"
8,1,0,2,9,28,0,2,8,2,18,0,0,0,0.791666667,0,0,1.25,1,0.875,"0"
4,5,0,9,23,0,6,7,2,0.5,82,1,1,0.995856354,0.416666667,0,0,19,2,1,"0"
4,3,3,51,12,6,48,4,3,2,50,0,0,0.894736842,0.625,0,0,11.5,3,1,"0"
13,2,0,1,20,30,1,1,9,0.805555556,115,1,0,0.571428571,0.269230769,0,0,7.384615385,2,1.0769,"0"
7,1,0,1,19,1,1,0,6,0.75,437,0.5,0,0,0.5,0,0,60,6,3,"0"
18,5,0,19,78,119,5,18,6,0.857142857,424,1,2,0.974626866,0.173611111,2,8,22.16666667,9,2,"0"
18,1,0,13,94,39,4,11,9,0.705882353,707,0.875,0,0,0.111111111,0,0,37.83333333,14,2.5556,"0"
12,1,0,12,66,0,1,12,8,0.519480519,675,1,3,0,0.5,0,0,54.66666667,15,4.9167,"0"
4,1,0,4,19,4,1,4,3,0.666666667,82,1,0,0,0.333333333,0,0,19.25,7,3.25,"0"
7,1,0,8,29,0,2,6,0,0,248,1,0,0,0.404761905,0,0,34.28571429,3,2.2857,"0"
16,6,0,10,72,74,2,10,1,0.833333333,557,1,6,0.978070175,0.375,2,4,33.1875,8,1.9375,"0"
22,1,3,24,47,231,19,9,18,1,322,0,1,0,0.227272727,0,0,13.59090909,5,1.6818,"0"
12,5,0,16,73,6,2,16,6,0.618181818,445,1,4,0.983433735,0.25,1,7,35.66666667,11,2.5,"0"
86,2,0,9,97,3649,0,9,84,2,709,0,0,0.105263158,0.05620155,1,1,7.244186047,3,1.0233,"0"
5,1,0,6,18,6,2,5,2,0.75,161,1,0,0,0.314285714,0,0,30.8,8,2.8,"0"
13,7,0,12,75,40,2,12,10,0.740740741,814,1,3,0.982035928,0.246153846,1,2,60.92307692,7,1.9231,"0"
7,3,0,4,19,5,3,1,6,0.611111111,100,1,0,0.285714286,0.375,0,0,12.85714286,2,0.8571,"0"
21,1,1,29,50,156,22,8,18,0.85,601,1,1,0,0.244897959,0,0,27.23809524,11,2.4286,"0"
4,2,0,4,6,2,1,3,4,0.666666667,26,1,0,0.5,0.4375,0,0,5,1,0.75,"0"
1,3,0,2,2,0,2,0,1,2,5,0,0,1,1,0,0,4,0,0,"0"
6,2,0,20,46,15,2,18,1,1.114285714,427,0,0,0.772727273,0.619047619,0,0,69,1,0.8333,"0"
5,1,0,7,5,10,7,1,5,2,5,0,0,0,1,0,0,0,1,1,"0"
2,1,0,6,5,1,1,5,1,2,12,0,0,0,0.75,0,0,5,1,0.5,"0"
4,1,0,7,54,4,1,7,3,1,318,1,0,0,0.5,0,0,77.75,9,4.5,"0"
262,4,3,81,540,19801,54,49,218,0.935644157,9460,0.625,12,0.713024283,0.06248158,3,18,34.86259542,29,3.458,"0"
8,1,0,1,47,10,0,1,3,0.357142857,473,1,0,0,0.354166667,0,0,57.875,20,6.125,"0"
