"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
9.74851562641561,5.32749398984015,0,7.59649639390409,48.2690024040639,43.8242307901382,3.13450120203197,6.32749398984015,6.15201923251152,0.821261032212877,314.608076930046,0.86549879796803,2.59649639390409,0.851276986632229,0.391867749882394,0,0,33.8131783684204,5.40350360609591,1.54231949532777,"1"
15.1119317617267,1,0,6.47201705956832,38.7145358766429,120.697631719522,2.52798294043168,4.45336176594719,12.149242348969,0.902798294043168,343.013020574581,0.490672353189439,0.490672353189439,0,0.373254371641465,0,0,24.9898547279901,4.56529352767393,1.71557406330761,"1"
3.1441304422915,6,0,7.19068840704858,29.3858333621174,4.24170291982591,1.38137681409717,6.19068840704858,1.57206522114575,0.149826605592655,218.594347961247,1,6.23724637180567,0.994997542361746,0.886778758314904,0,0,82.2261050017551,1.76275362819433,0.66685235616751,"1"
2.76727461628616,6,0,7.12787910271436,27.9412193624303,3.17394474614412,1.25575820542872,6.12787910271436,1.38363730814308,0.100476437883534,211.810943093151,1,6.48848358914256,0.995884563998597,0.924071782763349,0,0,85.7748306966387,1.51151641085744,0.611894214875065,"1"
2,6,0,7,25,1,1,6,1,0,198,1,7,0.997690531,1,0,0,93,1,0.5,"1"
5.45588428433985,6,0,7.57598071405664,38.2475564233027,10.7916721389629,2.15196142811328,6.57598071405664,2.72794214216992,0.452556275494784,260.205917118117,1,4.69607714377344,0.989556268708886,0.658011451028869,0,0,60.4570896557998,3.30392285622656,1.00398312479956,"1"
5.06216099858284,6,0,7.51036016643047,36.7382838279009,9.67612282931805,2.02072033286095,6.51036016643047,2.53108049929142,0.400997273769761,253.118897974491,1,4.95855933427811,0.990482992005433,0.696973651181906,0,0,64.1646505966783,3.04144066572189,0.946565145626664,"1"
4.47269088821486,6,0,7.41211514803581,34.4786484048236,8.00595751660876,1.82423029607162,6.41211514803581,2.23634544410743,0.32380475928874,242.508435987867,1,5.35153940785676,0.991870452954931,0.755306630853738,0,0,69.7154941359768,2.64846059214324,0.860600754531333,"1"
30,1,0,10,53,333,5,6,24,0.844827586,994,0.75,1,0,0.235632184,0,0,31.86666667,19,1.9,"1"
22.9653561478481,2.25618640216999,0,9.24628815869801,45.9653561478481,249.589222895913,3.99505087826401,6,18.2215425500181,0.632575400857741,794.015124774538,0.812809320108499,2.50742368260399,0.250657055723191,0.427669875343114,0,0,47.2256390796943,14.477728952188,1.5482678073924,"1"
7.05965683725663,2.38595940195955,0,7.72280811960809,26.4456162392162,20.5158192294184,1,6.72280811960809,3.16842435882427,0.542106089706067,282.568549994146,1,2.66315128235146,0.276551714337094,0.602455534215551,0,0,50.1936969181494,1,0.700796095627127,"1"
10.3191339443438,1,0,8,44.1487412764691,9.53212477918714,4.95740183303133,3.70216513914056,7.29783486085944,0.677447633061092,437.679456823971,0.736173211131245,1,0,0.407599266263112,0,0,40.5799785717478,2.31913394434378,0.984310418987018,"1"
28.9391378532164,1,0,9.88833030033857,53,314.406995006371,5.11166969966143,5.77666060067713,23.1624772525392,0.833391068494502,966.473419033457,0.741624772525392,1,0,0.244011995627448,0,0,32.549205409815,18.1066424027085,1.85482402300197,"1"
11.2602756824344,2.50685045495629,0,8.37671261373907,46.9657685281709,51.7328946655616,2.13013784121722,7.37671261373907,3.62328738626093,0.7867743267228,637.842709974386,1,1.37671261373907,0.365748005478918,0.373760542601078,0,0,49.733649817611,1.75342522747815,1.01219058826845,"1"
9.6254923674278,1.41699491161853,0,8.10424872790463,32.5251825789455,34.5676698579919,1.3127461837139,7.10424872790463,3.89575127209537,0.760176661573261,404.34115981427,1,1.10424872790463,0.101214461407027,0.428902043201871,0,0,38.1932905657815,1.20849745580927,0.842663558502262,"1"
10.1343022966757,3.26860459335148,0,6.29854655498639,46.2831390434876,22.8956396649592,1.56715114833787,4.73139540664852,4.56715114833787,0.70746366387466,476.070926127955,1,0.432848851662129,0.555261186922551,0.349459569312964,0,0,44.3187688164923,4.40290689002723,1.16159118208024,"1"
8.47114157653414,1.17628614115529,0,7.64742771768942,26.8237138588447,23.5928464711178,1.35257228231058,6.64742771768942,4.35257228231058,0.741185692942236,274.454187534284,1,1.17628614115529,0.113326805053583,0.421038705431999,0,0,30.0855624892682,1,0.787583880834118,"1"
3.87765926774591,4.12234073225409,0,6.53058518306352,25.4694148169365,1.93882963387296,1.93882963387296,5.53058518306352,3.34707408468239,0.328590371855535,144.956125686178,1,4.65292591531761,0.83112648112903,0.664703702322349,0,0,55.3685788406943,1,0.656455958484928,"1"
